t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
0.00000000,-0.99999000,0.00000000,195.00000000,0.00000000
0.00100100,-1.00218879,-0.92673582,194.99882611,-0.01281516
0.00200200,-1.00207927,-3.75592842,194.99765377,-0.02561687
0.00300300,-1.00188949,-8.48155691,194.99647952,-0.03843392
0.00400400,-1.00161545,-15.09550908,194.99530230,-0.05127512
0.00500500,-1.00125096,-23.58677891,194.99412099,-0.06414986
0.00600600,-1.00078718,-33.94106743,194.99293434,-0.07706843
0.00700700,-1.00021186,-46.14019025,194.99174098,-0.09004233
0.00800800,-0.99950809,-60.16121305,194.99053931,-0.10308479
0.00900900,-0.99865243,-75.97518434,194.98932745,-0.11621143
0.01001000,-0.99761172,-93.54524336,194.98810311,-0.12944126
0.01101100,-0.99633775,-112.82370888,194.98686343,-0.14279821
0.01201200,-0.99475773,-133.74741542,194.98560462,-0.15631355
0.01301300,-0.99275596,-156.22984774,194.98432155,-0.17003022
0.01401400,-0.99013634,-180.14701637,194.98300668,-0.18401066
0.01501500,-0.98653911,-205.31018885,194.98164823,-0.19835290
0.01601600,-0.98124520,-231.40942448,194.98022584,-0.21322628
0.01701700,-0.97273934,-257.89438960,194.97870007,-0.22895856
0.01801800,-0.95813632,-283.76943618,194.97698730,-0.24624526
0.01901900,-0.93402084,-307.52063935,194.97491232,-0.26654301
0.02002000,-0.89934766,-327.70228765,194.97215250,-0.29253428
0.02102100,-0.85555948,-343.73626070,194.96816853,-0.32870299
0.02202200,-0.80463813,-355.93244304,194.96205823,-0.38254934
0.02302300,-0.74831832,-365.03328788,194.95227129,-0.46696034
0.02402400,-0.68794513,-371.81886999,194.93609152,-0.60451014
0.02502500,-0.62451146,-376.89948156,194.90869790,-0.83525216
0.02602600,-0.55876325,-380.63809505,194.86145813,-1.23085244
0.02702700,-0.49132784,-383.11776268,194.77885066,-1.91996340
0.02802800,-0.42285884,-384.09019840,194.63305049,-3.13228979
0.02902900,-0.35421540,-382.86900469,194.37498561,-5.26852422
0.03003000,-0.28670034,-378.18672322,193.92175796,-8.98413705
0.03103100,-0.22233376,-368.23137119,193.14655932,-15.18423675
0.03203200,-0.16393281,-351.53880857,191.89428898,-24.60513323
0.03303300,-0.11440632,-329.29790465,190.05671021,-36.70559708
0.03403400,-0.07501896,-306.64892169,187.67026906,-49.01301084
0.03503500,-0.04413239,-289.53189194,184.90280817,-58.60662326
0.03603600,-0.01784294,-281.29655454,181.94039229,-63.75866728
0.03703700,0.00874501,-283.27405322,178.93299994,-63.68381784
0.03803800,0.04090763,-296.06796098,176.03353917,-57.95540613
0.03903900,0.08371258,-318.21778523,173.46361245,-47.29105295
0.04004000,0.14019978,-343.55329863,171.48492155,-35.05025281
0.04104100,0.20957583,-364.77651217,170.20446297,-25.38857206
0.04204200,0.28871587,-380.46325068,169.48888399,-19.55176964
