t, x, T_prime, V, V_prime, qT=0.50000000, cT=0.18000000, V_ext=11.00000000, R_ext=500.00000000, k=0.90000000, i0=0.30000000, dt=0.00000100, x0=-0.99999000, T'0=0.00000000, V0=195.00000000, V'0=0.00000000
0.83000000,-1.00250626,15.03950743,188.74578908,-10.24421588
0.84000000,-1.00250699,15.15183534,188.67174545,-10.36336762
0.85000000,-1.00250768,15.26292238,188.59773238,-10.48242118
0.86000000,-1.00250832,15.37277996,188.52374987,-10.60137666
0.87000000,-1.00250892,15.48141942,188.44979789,-10.72023419
0.88000000,-1.00250946,15.58885200,188.37587644,-10.83899386
0.89000000,-1.00250996,15.69508882,188.30198548,-10.95765579
0.90000000,-1.00251042,15.80014091,188.22812500,-11.07622008
0.91000000,-1.00251083,15.90401919,188.15429498,-11.19468684
0.92000000,-1.00251120,16.00673449,188.08049541,-11.31305618
0.93000000,-1.00251152,16.10829753,188.00672627,-11.43132819
0.94000000,-1.00251180,16.20871896,187.93298753,-11.54950299
0.95000000,-1.00251204,16.30800930,187.85927919,-11.66758067
0.96000000,-1.00251223,16.40617900,187.78560122,-11.78556135
0.97000000,-1.00251238,16.50323839,187.71195360,-11.90344513
0.98000000,-1.00251249,16.59919772,187.63833632,-12.02123210
0.99000000,-1.00251256,16.69406716,187.56474936,-12.13892237
1.00000000,-1.00251259,16.78785677,187.49119270,-12.25651605
1.01000000,-1.00251257,16.88057652,187.41766633,-12.37401323
1.02000000,-1.00251252,16.97223629,187.34417023,-12.49141401
1.03000000,-1.00251242,17.06284588,187.27070437,-12.60871849
1.04000000,-1.00251229,17.15241499,187.19726875,-12.72592678
1.05000000,-1.00251212,17.24095324,187.12386335,-12.84303898
1.06000000,-1.00251191,17.32847015,187.05048814,-12.96005517
1.07000000,-1.00251166,17.41497516,186.97714311,-13.07697546
1.08000000,-1.00251137,17.50047763,186.90382825,-13.19379995
1.09000000,-1.00251104,17.58498684,186.83054354,-13.31052874
1.10000000,-1.00251068,17.66851197,186.75728895,-13.42716191
1.11000000,-1.00251028,17.75106211,186.68406448,-13.54369957
1.12000000,-1.00250984,17.83264630,186.61087010,-13.66014182
1.13000000,-1.00250936,17.91327347,186.53770581,-13.77648874
1.14000000,-1.00250885,17.99295248,186.46457157,-13.89274044
1.15000000,-1.00250831,18.07169211,186.39146738,-14.00889700
1.16000000,-1.00250773,18.14950104,186.31839323,-14.12495853
1.17000000,-1.00250711,18.22638791,186.24534908,-14.24092511
1.18000000,-1.00250646,18.30236125,186.17233493,-14.35679683
1.19000000,-1.00250578,18.37742952,186.09935076,-14.47257380
1.20000000,-1.00250506,18.45160111,186.02639656,-14.58825611
1.21000000,-1.00250431,18.52488432,185.95347230,-14.70384383
1.22000000,-1.00250352,18.59728740,185.88057797,-14.81933708
1.23000000,-1.00250270,18.66881849,185.80771356,-14.93473593
