Parameters: V_min=100, V_max=1500, V_step=10 | R_min=1400, R_max=2000, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
720,1400,0.0133333333358843,12.7402071432401,2.92915057026587,-0.995278256361319,0.679354665174714,0.673669605401741,-14.9792883724511,34.8347801173249,5.11652950603362
730,1400,0.0133333333358843,12.8569428575239,2.95214196938063,-0.995632277616782,0.682630003907254,-0.954586223132752,34.2510312248257,55.170395332279,263.429080088774
740,1400,0.0133333333358843,12.7677357146293,3.15865103348976,-0.995888679829859,0.684132308978776,0.679656035545476,-18.3779242288494,38.6665004928606,-1.8593948325852
750,1400,0.0133333333358843,13.0694428575307,3.04902360874371,-0.996239717196058,0.687460299578851,-0.738861739456655,43.5984454696647,73.0030312781829,-213.552714385504
760,1400,0.0133333333358843,12.5324285717644,3.26149502263391,-0.996491212080365,0.688976975843714,0.658316191458794,16.743536551277,65.5810687131719,410.508256214286
770,1400,0.0133333333358843,13.3035928575104,3.16913807260894,-0.996857945613821,0.692695291725215,0.65702707494413,18.8381428921468,67.5158231918622,428.39217363019
780,1400,0.0133333333358843,13.4263642860852,3.23509787081245,-0.997094985194686,0.694047470001667,0.693920601464791,-23.6933591216383,55.8431416929736,92.2413360580708
790,1400,0.0116666666688988,13.5943833337249,3.30057642200774,-0.997453045321095,0.697692703864945,0.695731986468961,-18.940326434996,66.9855121845327,214.654117543766
800,1400,0.0116666666688988,13.7725666670568,3.32823656313519,-0.997809331052126,0.701367003360848,-0.830532826379112,45.7689991505678,78.6685645865756,243.294816108561
810,1400,0.0133333333358843,13.6561357146588,3.51807410562575,-0.998054097794755,0.703002722974783,-0.933847717142808,52.4976267365076,86.3602792294313,172.43367166553
820,1400,0.0133333333358843,13.7608642860908,3.58384403101376,-0.998394958531779,0.706458349249452,0.705523610581927,-29.3680736849101,71.1489330983317,163.604076643296
830,1400,0.0116666666688988,14.336516667079,3.53185889534977,-0.998754406307342,0.710318558589828,0.699582989712902,-37.9631565268107,44.7233703914352,-252.224650785449
840,1400,0.0116666666688988,14.5793666671048,3.5883573182735,-0.99911113250313,0.714184970076669,0.713710825255353,-44.1826388110905,66.3235664977138,-17.0082225792357
850,1400,0.0116666666688988,14.825016667104,3.65880350581991,-0.999466524905395,0.718067749337559,0.658254667753962,28.6514011706803,84.3835335969244,543.27319047068
860,1400,0.0116666666688988,15.065541667077,3.74166917348311,-0.999820056446495,0.721966057885688,0.71905725770885,-39.7617656049913,86.0328881593423,191.385456460318
870,1400,0.0116666666688988,15.3669750004459,3.78442370009621,-1.00017060733214,0.725858619980667,0.724207926750293,-46.9890641970092,87.0485291981417,141.755772546463
880,1400,0.0116666666688988,15.6769333337922,3.86105355271162,-1.00052757120188,0.729979807762199,0.702577449667203,-6.85292991079659,100.431226641437,474.513605870524
890,1400,0.0116666666688988,16.0421333337857,3.94040372063053,-1.00101931312145,0.7366851173226,-0.990841962103685,88.6752970722789,78.9947361278203,498.028956139642
900,1400,0.0116666666688988,16.3208833337815,4.16101311612199,-1.00137096415203,0.740850556244193,-0.58775717189554,75.8157020055872,126.025042396051,-477.786202640596
910,1400,0.0116666666688988,15.6688333337599,4.26461004333932,-1.00187371277776,0.748012619651799,0.735257732384998,-46.6836651526796,114.571172429664,326.052369899547
920,1400,0.0100000000019132,17.4714900004977,4.23209444746022,-1.00238866547039,0.755628217827348,0.712370811257515,-7.30687832550689,121.697354095163,579.503396395253
930,1400,0.0100000000019132,18.1767100005049,4.34450362095203,-1.00308758700796,0.767445339652196,-0.58401399744843,101.42136097077,161.847750400359,-463.244834323214
940,1400,0.0100000000019132,17.6090500004722,4.68433639729848,-1.00415225753232,0.796792694479319,1.01487119626918,-62.5378286935684,589.493692455206,1831.74857121997
950,1400,0,0,0,1.0148711964444,1.01500371936087,1.01500259588706,-63.9863083696751,596.008119675254,1850.7194385454
960,1400,0,0,0,1.01500259606241,1.01513393494037,1.01513279684744,-65.45246179101,602.52535761012,1869.68331084793
970,1400,0,0,0,1.01513279702295,1.01526297637096,1.01526182384469,-66.9363143883532,609.045382485082,1888.64023534526
980,1400,0,0,0,1.0152618240204,1.01539086757495,1.01538970080125,-68.4378913500865,615.56817098653,1907.59025837831
990,1400,0,0,0,1.01538970097719,1.01551763173473,1.01551645089949,-69.9572176234519,622.093700247869,1926.53342546198
1000,1400,0,0,0,1.0155164510757,1.01564329132305,1.01564209661204,-71.4943179191798,628.62194783615,1945.46978130885
1010,1400,0,0,0,1.01564209678854,1.01576786813182,1.01576665973053,-73.0492167158985,635.152891739211,1964.39936985205
1020,1400,0,0,0,1.01576665990737,1.0158913832994,1.01589016139299,-74.6219382644171,641.686510353342,1983.32223426722
1030,1400,0,0,0,1.01589016157018,1.01601385733661,1.01601262210973,-76.2125065918804,648.222782471422,2002.23841699362
1040,1400,0,0,0,1.01601262228733,1.01613531015137,1.01613406178812,-77.8209455058043,654.761687271515,2021.14795975451
1050,1400,0,0,0,1.01613406196615,1.01625576107219,1.01625449975602,-79.4472785979966,661.303204305909,2040.05090357671
1060,1400,0,0,0,1.01625449993452,1.01637522887057,1.01637395478427,-81.0915292532899,667.847313490775,2058.94728876607
1070,1400,0,0,0,1.01637395496328,1.01649373178221,1.01649244510756,-82.753720633596,674.393995095161,2077.83715509937
1080,1400,0,0,0,1.01649244528711,1.01661128752733,1.01660998844531,-84.4338757109092,680.943229732497,2096.72054158129
1090,1400,0,0,0,1.01660998862543,1.01672791332996,1.01672660202061,-86.1320172512501,687.494998350325,2115.597486635
1100,1400,0,0,0,1.01672660220134,1.01684362593642,1.01684230257872,-87.8481678229506,694.049282221444,2134.46802807505
1110,1400,0,0,0,1.01684230276011,1.01695844163283,1.0169571064047,-89.5823497999678,700.606062935167,2153.33220312312
1120,1400,0,0,0,1.01695710658678,1.01707237626192,1.01707102934014,-91.3345853651092,707.165322388888,2172.19004842321
1130,1400,0,0,0,1.01707102952294,1.01718544523904,1.0171840867992,-93.1048965131753,713.727042779959,2191.04160005628
1140,1400,0,0,0,1.01718408698276,1.01729766356747,1.01729629378393,-94.8933050540163,720.291206597844,2209.88689355444
1150,1400,0,0,0,1.01729629396828,1.017409045853,1.01740766489884,-96.6998326155146,726.857796616552,2228.72596391462
1160,1400,0,0,0,1.01740766508403,1.01751960631797,1.01751821436495,-98.524500646486,733.42679588733,2247.55884561182
1170,1400,0,0,0,1.01751821455102,1.01762935881457,1.01762795603312,-100.36733041951,739.998187731611,2266.38557261185
1180,1400,0,0,0,1.01762795622011,1.01773831683769,1.01773690339683,-102.22834303369,746.571955734194,2285.20617838376
1190,1400,0,0,0,1.01387004233113,1.01780026630844,1.01397269606218,-102.81790910865,750.846772372058,2309.08089967837
1200,1400,0,0,0,1.01349220302378,1.01397269621997,1.01350109110406,-104.401414695437,756.888960259397,2329.06821011969
1210,1400,0,0,0,1.01307605478875,1.01350109125344,1.01308411167198,-106.012471665532,762.95853490372,2348.99496255055
1220,1400,0,0,0,1.01269544709393,1.01308411181334,1.01270297195563,-107.645627774159,769.04532914134,2368.88353693259
1230,1400,0,0,0,1.01234038837551,1.01270297208922,1.01234754852188,-109.29798797496,775.143923372866,2388.74586423175
1240,1400,0,0,0,1.01200475064875,1.01234754864788,1.01201165043033,-110.96780506371,781.251039568891,2408.58916143105
1250,1400,0,0,0,1.01168445726019,1.01201165054888,1.01169116679011,-112.653932319655,787.364525311489,2428.4181675581
1260,1400,0,0,0,1.01137663524693,1.01169116690132,1.01138320426606,-114.355570718458,793.482882879141,2448.23618021551
1270,1400,0,0,0,1.011079170654,1.01138320437001,1.01108563595137,-116.07213775869,799.605024019799,2468.04559539522
1280,1400,0,0,0,1.01079045491925,1.01108563604814,1.01079684461985,-117.803193388071,805.730130994922,2487.84821338481
1290,1400,0,0,0,1.01050923069632,1.0107968447095,1.01051556689035,-119.548395387043,811.85757260348,2507.64542365158
1300,1400,0,0,0,1.01023449327443,1.01051556697293,1.01024079370828,-121.307471089628,817.986850783569,2527.4383224143
1310,1400,0,0,0,1.00996542490928,1.01024079378383,1.00997170411614,-123.080198701598,824.117565226486,2547.22779056047
1320,1400,0,0,0,1.00970134956521,1.00997170418471,1.00970761964611,-124.866394527404,830.249389110944,2567.01454708074
1330,1400,0,0,0,1.00944170081764,1.00970761970774,1.00944797199606,-126.66590397989,836.382051975767,2586.79918678576
1340,1400,0,0,0,1.00918599852445,1.00944797205076,1.00919227954956,-128.478595093221,842.515327328969,2606.58220759379
1350,1400,0,0,0,1.00893383150729,1.00919227959738,1.00894012995338,-130.304353738978,848.649023489815,2626.3640306988
1360,1400,0,0,0,1.00868484445424,1.00894012999434,1.00869116694691,-132.143080032597,854.782976692552,2646.14501575788
1370,1400,0,0,0,1.00843872785168,1.00869116698102,1.00844508024162,-133.994685585703,860.917045806867,2665.92547251786
