asdlfkjh
V_ext,R_ext,x_min,x_max,x_f,T'_f,V_f,V'_f
0.0021973310175433,120,-0.956427016064273,-0.956426107428484,-0.956426082835655,4.01609064989328e-09,0.00202889887721523,-0.00129435948634063
0.0024153572313024,120,-0.95642608283563,-0.956425083941986,-0.95642505690626,4.85263697908061e-09,0.00223021125611858,-0.00142280027643829
0.0026550167035495,120,-0.956425056906232,-0.956423958778192,-0.956423929056603,5.86343818001594e-09,0.00245149818923447,-0.00156398751965371
0.0029184559554056,120,-0.956423929056573,-0.956422721822549,-0.956422689147921,7.08479312800951e-09,0.00269474155232792,-0.00171918640752148
0.0032080344926854,120,-0.956422689147888,-0.956421361951525,-0.95642132603002,8.56056244991383e-09,0.00296211985598789,-0.00188978776133133
0.0035263459389193,120,-0.956421326029984,-0.956419866931375,-0.956419827439819,1.03437439020995e-08,0.00325602775360042,-0.00207732051702076
0.0038762412652624,120,-0.956419827439779,-0.956418223306595,-0.956418179889554,1.24983759944345e-08,0.00357909748438751,-0.00228346545293876
0.0042608543253496,120,-0.956418179889509,-0.956416416277073,-0.956416368543581,1.51018382666822e-08,0.00393422244339322,-0.00251007028465728
0.0046836299237998,120,-0.956416368543532,-0.956414429562673,-0.956414377082665,1.82476308839085e-08,0.0043245830893144,-0.00275916626350914
0.0051483546697675,120,-0.956414377082611,-0.956412245253968,-0.956412187554348,2.2048733451784e-08,0.00475367542196427,-0.00303298642931035
0.0056591908918826,120,-0.956412187554289,-0.956409843647673,-0.956409780207941,2.66416637819213e-08,0.0052253422841253,-0.00333398568291696
0.0062207139183388,120,-0.956409780207876,-0.956407203065112,-0.956407133312595,3.21913825118636e-08,0.00574380776776879,-0.00366486286102705
0.0068379530560314,120,-0.956407133312524,-0.956404299651955,-0.956404222956492,3.889721991182e-08,0.00631371503236025,-0.00402858501412163
0.007516436635777,120,-0.956404222956413,-0.956401107157171,-0.956401022825291,4.70000379872355e-08,0.00694016787341688,-0.00442841410884685
0.0082622415270631,120,-0.956401022825205,-0.956397596688965,-0.956397503957424,5.67908854400882e-08,0.00762877641297237,-0.00486793639866812
0.0090820475658103,120,-0.956397503957329,-0.956393736445177,-0.956393634473851,6.86214567861319e-08,0.00838570732037252,-0.00535109473151847
0.0099831973826309,120,-0.956393634473746,-0.956389491415333,-0.956389379279324,8.29167318807807e-08,0.00921773901223564,-0.00588222409066613
0.0109737621674389,120,-0.956389379279209,-0.956384823051196,-0.95638469973214,1.00190250629456e-07,0.0101323223247972,-0.00646609069544952
0.0120626139594343,120,-0.956384699732013,-0.95637968890226,-0.956379553278694,1.2106257258788e-07,0.0111376472006258,-0.00710793502218705
0.0132595051099325,120,-0.956379553278555,-0.956374042212245,-0.956373893048942,1.46283585928076e-07,0.0122427159852511,-0.00781351914283024
0.014575155629748,120,-0.956373893048789,-0.956367831472059,-0.95636766740821,1.76759469012177e-07,0.0134574239880836,-0.00858917882024147
0.0160213492034664,120,-0.956367667408042,-0.956360999924217,-0.956360819460338,2.13585275606816e-07,0.0147926480266103,-0.00944188084476024
0.0176110387305587,120,-0.956360819460153,-0.956353485012946,-0.956353286496337,2.58084317671386e-07,0.0162603437437975,-0.0103792861475793
0.0193584623386234,120,-0.956353286496134,-0.956345217773512,-0.956344999382125,3.1185576503208e-07,0.0178736525665442,-0.0114098192829288
0.0212792709078331,120,-0.956344999381902,-0.956336122153364,-0.956335881877854,3.76832178029041e-07,0.0196470192585549,-0.012542744933924
0.0233906682487651,120,-0.956335881877609,-0.956326114256702,-0.956325849880452,4.55349048198895e-07,0.0215963211148659,-0.0137882521669073
0.0257115651891244,120,-0.956325849880182,-0.95631510150283,-0.9563148105797,5.50228856317764e-07,0.0237390099483424,-0.015157547237209
0.0282627489494446,120,-0.956314810579404,-0.956302981687278,-0.956302661516783,6.64882682530726e-07,0.0260942681314769,-0.0166629558364474
0.0310670693247879,120,-0.956302661516458,-0.956289641933008,-0.956289289532591,8.03433039058362e-07,0.0286831800808907,-0.0183180357690584
0.0341496433399888,120,-0.956289289532233,-0.956274957517086,-0.956274569591077,9.70862365396337e-07,0.03152892070798,-0.0201377011551888
0.037538080211446,120,-0.956274569590683,-0.956258790555863,-0.956258363460715,1.17319255727933e-06,0.0346569625083035,-0.0221383593799465
0.0412627286303429,120,-0.956258363460282,-0.956240988529008,-0.956240518234234,1.41770202826819e-06,0.0380953031258132,-0.0243380621474425
0.0453569485821005,120,-0.956240518233759,-0.956221382619418,-0.956220864663692,1.71318816828397e-06,0.041874715407143,-0.0267566721542838
0.049857410136626,120,-0.956220864663169,-0.956199785842151,-0.956199215283784,2.07028471736444e-06,0.0460290221573914,-0.029416047074144
0.0548044218854862,120,-0.956199215283209,-0.956175990930747,-0.956175362291766,2.50184557685207e-06,0.0505953980234895,-0.0323402427459547
0.0602422919676673,120,-0.956175362291134,-0.956149767943623,-0.956149075146389,3.02340900899249e-06,0.0556147011661229,-0.0355557376873479
0.0662197249174663,120,-0.956149075145694,-0.956120861546239,-0.956120097841505,3.65375912064785e-06,0.061131837637887,-0.0390916813171749
0.0727902578889,120,-0.956120097840741,-0.956088987916215,-0.95608814580116,4.41560509858558e-06,0.0671961616655846,-0.0429801685722027
0.0800127401636948,120,-0.95608814580032,-0.956053831208117,-0.956052902332713,5.33640299813896e-06,0.0738619153402916,-0.0472565439511574
0.0879518602375935,120,-0.956052902331789,-0.956015039501677,-0.956014014561308,6.44935014959067e-06,0.0811887115517772,-0.0519597384233632
0.0966787252058533,120,-0.956014014560293,-0.955972220141093,-0.955971088753048,7.79458864009498e-06,0.0892420643658042,-0.0571326431112787
0.106271497637224,120,-0.955971088751931,-0.955924934352912,-0.955923684913667,9.42066210190634e-06,0.0980939714357143,-0.0628225242111759
0.116816095640603,120,-0.955923684912439,-0.955872691004567,-0.955871310524226,1.13862794954842e-05,0.107823553464658,-0.0690814842733079
0.128406962394541,120,-0.955871310522875,-0.95581493933341,-0.955813413242771,1.37624510948745e-05,0.118517756193107,-0.07596697574718
0.141147912031926,120,-0.955813413241285,-0.955751060434893,-0.955749372359455,1.66350759274551e-05,0.13027212087845,-0.0835423736415665
0.155153059456061,120,-0.955749372357821,-0.955680357245403,-0.955678488739276,2.01080770668957e-05,0.143191629758682,-0.0918776152960969
0.170547842416055,120,-0.955678488737479,-0.955602042686351,-0.955599972917137,2.43072021444989e-05,0.157391633548295,-0.101049916669316
0.187470144995811,120,-0.955599972915159,-0.955515225545667,-0.955512930918935,2.93846321280221e-05,0.172998868597387,-0.11114457629602
0.206071532579188,120,-0.955512930916759,-0.955418893553227,-0.955416347262028,3.55245729489611e-05,0.190152571946103,-0.122255880262383
0.226518609352356,120,-0.955416347259634,-0.955311892946787,-0.9553090644273,4.29500433729445e-05,0.209005703112575,-0.134488124341087
0.248994510501869,120,-0.955309064424666,-0.955192903608815,-0.955189757877376,5.19311204379459e-05,0.229726282042279,-0.147956773033368
0.273700542473424,120,-0.955189757874476,-0.955060408558756,-0.955056905397522,6.27949632034109e-05,0.252498853185489,-0.162789779985717
0.300857985982324,120,-0.95505690539433,-0.954912656175396,-0.954908749122753,7.59380095674608e-05,0.277526086104527,-0.179129100530008
0.330710077924412,120,-0.954908749119239,-0.954747612947793,-0.954743248033952,9.1840833651322e-05,0.305030523260132,-0.197132435598659
0.363524189938559,120,-0.954743248030083,-0.95456290373092,-0.954558017876704,0.000111086268318947,0.335256485555839,-0.216975257988319
0.39959422313308,120,-0.954558017872442,-0.954355735288487,-0.954350254252651,0.000134381546545785,0.368472145621263,-0.238853188429098
0.43924324042457,120,-0.954350254247955,-0.954122797140253,-0.954116632852244,0.000162585407584757,0.404971777354143,-0.262984812593889
0.482826360065826,120,-0.954116632847069,-0.95386013106663,-0.953853178108297,0.000196741365309925,0.445078187363587,-0.289615064991517
0.530733936278863,120,-0.953853178102591,-0.953562956508187,-0.953555087394132,0.000238118671139842,0.489145328731962,-0.319019358169512
0.583395055480511,120,-0.953555087387837,-0.953225432576627,-0.953216491301731,0.000288262960929249,0.537561088333983,-0.35150871701342
0.641281379414711,120,-0.953216491294784,-0.952840326756713,-0.952830119782339,0.000349059217207762,0.590750222954757,-0.387436308020897
0.704911369612685,120,-0.952830119774665,-0.952398542445642,-0.952386825792222,0.000422810613739719,0.649177391336051,-0.427205968780139
0.774854931017558,120,-0.952386825783739,-0.951888426074921,-0.951874886300554,0.000512338235838614,0.713350178841046,-0.47128371371489
0.851738516364285,120,-0.951874886291165,-0.951294717097025,-0.951278942303497,0.000621108967088077,0.783821917962557,-0.520213860401956
0.936250737032473,120,-0.951278942293092,-0.950596893358164,-0.950578327178657,0.000753402782614514,0.861193926937649,-0.574642690691168
1.02914853062597,120,-0.950578327167104,-0.949766437171336,-0.949744302083132,0.000914538024842064,0.946116417835523,-0.63535513203573
1.13126394051945,120,-0.94974430207027,-0.948762044440219,-0.948735205913556,0.00111118816571435,1.03928650773647,-0.70333556800211
1.24351156809328,120,-0.948735205899185,-0.947520573926248,-0.947487280186524,0.00135185745211281,1.1414397857217,-0.7798774358482
1.36689676440298,120,-0.947487280170381,-0.945938152182075,-0.945895480851354,0.00164767099283866,1.25332645419266,-0.866803290442455
1.50252463465236,120,-0.945895480833067,-0.943824770322124,-0.943767264823151,0.00201390927511192,1.37564535495287,-0.966977244698784
1.65160993611925,120,-0.943767264802133,-0.940768767587494,-0.940684216729218,0.00247382650267098,1.50883445585113,-1.08579734226209
1.81548795818509,120,-0.940684216704381,-0.935532963421884,-0.935382584282171,0.00307337693904838,1.65211596414617,-1.23772582953996
1.99562648191595,120,-0.955794474399348,0.0199981759199592,-0.952826525173187,0.000308478864498989,0.591700654059222,-0.259032377363299
2.1936389263113,120,-0.955723042704376,0.009292299652723,-0.955306414130634,-0.000527107049791578,0.209152363378703,-0.28517086487639
2.41129879896576,120,-0.955644837154007,0.0083501672612688,-0.926786787206945,0.00389149919897308,1.75680213618127,-0.831974991143023
2.65055558057169,120,-0.955557863114924,0.0138950347000347,-0.947937023015685,0.00124082824298206,1.1071015780307,-0.409500147698667
2.91355218553297,120,-0.955457734053688,0.013666073652649,-0.933214397674286,0.00340935980362668,1.69292762578097,-0.658671892091098
3.20264415507674,120,-0.955344816068772,0.0192391720843051,-0.87221938282049,0.00503623472840273,1.83987653074188,-0.747834446817409
3.52042075476707,120,-0.955215042501775,0.0245294935414355,-0.936077478377193,0.00303231268528104,1.64228954856135,-0.618126474726051
3.86972816538145,120,-0.955065418504365,0.0321409684207644,-0.951320722511048,0.00043439316852219,0.780128718449146,-0.519664016898851
4.25369497486026,120,-0.954891038555835,0.0414729293289426,-0.939267232072837,0.0025149937704683,1.56023629010929,-0.64638296881309
4.67576019964904,120,-0.95468536155879,0.0528873825170999,-0.938795343930351,0.00249546100367021,1.57518342738165,-0.69813278715917
5.1397040864079,120,-0.954438913235002,0.0669947448880044,-0.953373695994553,-3.40117113828728e-05,0.51651607487381,-0.764083849986577
5.64968196996519,120,-0.954137090525386,0.0847788966434677,-0.95035632872856,0.000452187715027194,0.886373614288224,-0.84171096765705
6.21026149076563,120,-0.953755378505394,0.108010946701955,0.0066447505670622,-0.112602887046437,0.393181353762056,-2.78174039908681
6.82646350515271,120,-0.953246944889955,0.140653132077355,-0.445952546884753,-0.000977961672717652,0.284803259036355,-1.09208430721413
7.50380705490013,120,-0.953007403770223,0.196499516720941,-0.917823771133442,0.00311519743060577,1.84043843536973,-1.3030139798457
8.24835879876419,120,-0.917819674247884,0.579338745382956,0.57933654427592,0.0670660196632997,2.82395371871361,15.47409315695
9.06678734879281,120,0.579336544361667,0.582336848658509,0.582336305221981,0.0787385539207937,3.1553791006697,17.141739340488
9.966422998057,120,0.582336305316223,0.585310301196278,0.585309312394075,0.0922875875616029,3.52469408099185,18.9824793534856
10.955323374759,120,0.585309312497639,0.588266096205955,0.58826439371883,0.107967321322365,3.9363062099894,21.014099175487
12.0423456107513,120,0.588264393832635,0.591212169686776,0.591209374508115,0.126050897813503,4.39513819073193,23.2561282744669
13.237225670846,120,0.591209374633171,0.594155749850779,0.594151346816189,0.146825818563767,4.90669166793535,25.7300078967626
14.5506655534339,120,0.594151346953602,0.597103575876448,0.597096888117232,0.170586144244584,5.47711940990344,28.4592709575638
15.9944291434262,120,0.597096888268219,0.600062080746525,0.600052245438488,0.197620239508175,6.11330719334732,31.4697356574605
17.5814475760326,120,0.600052245604384,0.603037550640673,0.603023497481367,0.228192346692927,6.8229670153026,34.7897133379028
19.3259350550705,120,0.603023497663636,0.606036270422738,0.606016704294498,0.262515676487424,7.61474358153382,38.4502307524757
21.2435161631375,120,0.606016704494748,0.609064662947639,0.609038052250207,0.300713903292771,8.49833643466239,42.4852664434898
23.3513658039062,120,0.6090380524702,0.612129428849304,0.612094001054801,0.342766876634212,9.48464061242245,46.9320001965791
25.6683630299412,120,0.612094001296471,0.615237692947849,0.615191439080494,0.388434909409528,10.5859094000211,51.8310734906199
28.2152601338052,120,0.615191439345961,0.618397163317217,0.618337853321319,0.437154044659685,11.8159436045259,57.2268573082463
31.0148685169237,120,0.618337853612908,0.621616309333044,0.621541520687434,0.487892051004354,13.1903128916954,63.1677213968774
34.0922630009557,120,0.621541521007694,0.624904565671412,0.624811728145369,0.53895130102023,14.7266161634723,69.7062957362925
37.47500641159,120,0.62481172849709,0.628272570291295,0.628159030407475,0.587699802924799,16.4447898186797,76.8997100888357
41.1933964462652,120,0.628159030793716,0.631732445995264,0.631595555532472,0.630205016811396,18.3674751637483,84.8097903614024
45.2807370368953,120,0.63159555595658,0.635298137381875,0.635135371034322,0.660736062791202,20.5204594012074,93.5031800308302
49.7736366380725,120,0.635135371499961,0.63898581814932,0.638794926109074,0.67108768157994,22.9332087571179,103.051339498647
54.712336112379,120,0.638794926620249,0.642814388248127,0.642593589738855,0.649662742123284,25.6395177363898,113.530353594769
60.1410691495307,120,0.64259359029994,0.646806087127846,0.646554310385114,0.580227808138126,28.6783056721942,125.020444007764
66.1084584474594,120,0.646554311000885,0.650987259748005,0.650704432014722,0.440226555828779,32.0946013457623,137.605033798848
72.6679512037501,120,0.650704432690379,0.655389328836273,0.655076715799942,0.198496663060389,35.9407696058666,151.36913698881
79.8782978179329,120,0.655076716541134,0.660050055194009,0.659710641923818,-0.187815044140681,40.2780525829963,166.396734041267
87.804078092147,120,0.659710642736659,0.665015217598042,0.664654111378889,-0.777409132944727,45.1785260621956,182.766621216455
96.5162796431174,120,0.664654112269966,0.670340934908964,0.66996575357642,-1.65041251405904,50.7276166356523,200.545947402327
106.092933706021,120,0.669965754552773,0.676097026858935,0.675718214046435,-2.91582986502564,57.0274042231121,219.780196571049
116.619814024844,120,0.675718215115525,0.682372158119941,0.682003139524183,-4.72144102218546,64.2010855122942,240.47756807696
128.191205088877,120,0.682003140693843,0.689282249599916,0.688939310918198,-7.2668834555519,72.3992879526635,262.584154660104
140.910746596095,120,0.688939312196605,0.696985338072881,0.696687054601758,-10.8209290890209,81.809636459638,285.942995442806
154.892361706894,120,0.69668705599752,0.705710397882929,0.705476321723728,-15.7445543426721,92.6727646787066,310.222007971742
170.261277402132,120,0.705476323246336,0.715820477492084,0.715668330730762,-22.5231021575368,105.313123622825,334.772839306274
187.155146084363,120,0.715668332392103,0.727965670689302,0.727916314805116,-31.8170887775538,120.2112461185,358.301533475453
205.725278467931,120,0.727916316624991,0.743469561271748,0.743729405742207,-44.5727099207513,138.236004818073,377.824238486594
226.137998800364,120,0.743729407779311,0.767221773725888,0.769650038424266,-62.5291549476402,162.190192045787,381.713145669841
248.576134553174,120,0.76965004146461,1.00581375824342,1.0061065526457,-37.8268355998384,235.513213835824,102.393902740833
273.240653924537,120,1.00610655441246,1.00726112681827,1.00729291566644,-45.424361011752,259.149395116899,111.142752270276
300.352465820236,120,1.0072929175676,1.0084502885827,1.0084821617004,-54.4582969918217,285.007791650876,121.088640818634
330.154398434467,120,1.00848216380691,1.00965082211226,1.00968300541136,-65.2825087816726,313.446287821532,131.911897405703
362.913374151767,120,1.0057684692256,1.01065135520431,1.00564596005516,-79.0233757271358,344.510167000928,145.282904648872
398.922800249662,120,1.00179204769957,1.00564596198006,1.00170193796251,-96.071028229011,378.543818287269,160.819080658119
438.505196814491,120,0.985482885705501,1.00815281529771,0.984765796943131,-118.090150586196,415.645168893172,180.214357496097
482.01508540744,120,-1.07190014014444,1.00926956622156,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
529.842164353257,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
582.414799091289,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
640.203858850293,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
703.726934010416,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
773.552971925318,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
850.307372725393,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
934.67759074289,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1027.41929172837,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1129.36312100586,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1241.42214318602,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1364.60002007146,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1500.0,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1648.8347991393,120,100.0,-100.0,-nan(ind),-nan(ind),-nan(ind),-nan(ind)
1e-05,130,-0.956436369764818,-0.956436369733017,-0.956436369732176,8.09905052970311e-14,9.17557611422608e-06,-6.30372285486662e-06
1.0992231994262e-05,130,-0.956436369732176,-0.956436365220179,-0.956436365100839,9.78564174496791e-14,1.00853745109526e-05,-6.92563663129775e-06
1.20829164215677e-05,130,-0.956436365100839,-0.956436360138011,-0.956436360006751,1.18239098788092e-13,1.10860771570096e-05,-7.61281603133851e-06
1.32818220473149e-05,130,-0.95643636000675,-0.956436354551486,-0.956436354407205,1.4286731921183e-13,1.21860731544679e-05,-8.36818431589925e-06
1.45996869250589e-05,130,-0.956436354407205,-0.956436348410653,-0.956436348252051,1.72625393533787e-13,1.33952142647032e-05,-9.1985027311447e-06
1.60483145723841e-05,130,-0.95643634825205,-0.956436341660493,-0.956436341486158,2.08581827924732e-13,1.47243302126651e-05,-1.01112080781727e-05
1.76406796896541e-05,130,-0.956436341486158,-0.956436334240564,-0.956436334048926,2.5202768960611e-13,1.61853252831503e-05,-1.11144750690376e-05
1.93910443685143e-05,130,-0.956436334048926,-0.956436326084398,-0.956436325873742,3.04522964515614e-13,1.77912849416637e-05,-1.22172895404419e-05
2.13150858309737e-05,130,-0.956436325873741,-0.956436317118934,-0.956436316887382,3.67952570895802e-13,1.95565930348506e-05,-1.34295289368594e-05
2.34300368431669e-05,130,-0.956436316887381,-0.956436307263887,-0.956436307009357,4.44594040066356e-13,2.14970606198898e-05,-1.47620507796043e-05
2.57548400614196e-05,130,-0.956436307009356,-0.956436296430979,-0.956436296151191,5.37199294565439e-13,2.36300675767406e-05,-1.62267899142768e-05
2.83103176930237e-05,130,-0.956436296151191,-0.95643628452318,-0.956436284215629,6.49093460032813e-13,2.59747182715635e-05,-1.78368654076313e-05
3.11193579912976e-05,130,-0.956436284215629,-0.956436271433834,-0.956436271095766,7.84294258834731e-13,2.8552012665541e-05,-1.96066980513709e-05
3.42071202552833e-05,130,-0.956436271095766,-0.9564362570457,-0.956436256674088,9.47656272450533e-13,3.13850344015935e-05,-2.15521395253695e-05
3.76012601701693e-05,130,-0.956436256674088,-0.956436241229903,-0.95643624082142,1.14504525260125e-12,3.44991575536317e-05,-2.36906143772878e-05
4.13321775067103e-05,130,-0.95643624082142,-0.956436223844792,-0.956436223395771,1.38354874004875e-12,3.79222738900281e-05,-2.60412760903289e-05
4.54332883981776e-05,130,-0.95643622339577,-0.956436204734627,-0.956436204241056,1.67173055369312e-12,4.16850426868504e-05,-2.86251786371302e-05
4.9941324633498e-05,130,-0.956436204241056,-0.956436183728256,-0.956436183185707,2.01993828783451e-12,4.58211653282378e-05,-3.14654650564795e-05
5.4896662647216e-05,130,-0.956436183185706,-0.956436160637512,-0.956436160041126,2.44067485882783e-12,5.03676871533861e-05,-3.45875747420525e-05
6.03436851528933e-05,130,-0.956436160041125,-0.956436135255566,-0.956436134600002,2.94904744217844e-12,5.5365329253618e-05,-3.80194713000463e-05
6.63311786589306e-05,130,-0.956436134600002,-0.956436107355063,-0.956436106634453,3.56330991998225e-12,6.08588531912391e-05,-4.17918930168044e-05
7.29127704271804e-05,130,-0.956436106634452,-0.956436076686091,-0.95643607589398,4.30551831629818e-12,6.68974619067428e-05,-4.59386281801334e-05
8.0147408787993e-05,130,-0.956436075893979,-0.95643604297394,-0.956436042103227,5.20232275511405e-12,7.35352404050588e-05,-5.04968177206943e-05
8.80998911136571e-05,130,-0.956436042103226,-0.956436005916626,-0.956436004959513,6.28592437771223e-12,8.08316401678023e-05,-5.55072878846426e-05
9.68414441790537e-05,130,-0.956436004959512,-0.956435965182202,-0.956435964130118,7.59523157947649e-12,8.88520116300316e-05,-6.10149159177015e-05
0.0001064503621075,130,-0.956435964130117,-0.95643592040578,-0.956435919249313,9.17725708323765e-12,9.76681894906545e-05,-6.70690320368457e-05
0.0001170127076159,130,-0.956435919249312,-0.956435871186266,-0.956435869915043,1.10888060140628e-11,0.000107359136098598,-7.37238612906706e-05
0.0001286230828391,130,-0.956435869915041,-0.956435817082755,-0.956435815685381,1.33985155895651e-11,0.000118011648677186,-8.10390092672858e-05
0.0001413854766384,130,-0.95643581568538,-0.956435757610563,-0.956435756074533,1.61893196655053e-11,0.000129721136720745,-8.90799960013196e-05
0.0001554141959829,130,-0.956435756074531,-0.956435692236937,-0.956435690548486,1.95614266320793e-11,0.000142592476526022,-9.79188428636041e-05
0.0001708348897446,130,-0.956435690548484,-0.956435620376231,-0.956435618520229,2.36359175896675e-11,0.000156740950511774,-0.000107634717692298
0.0001877856740787,130,-0.956435618520227,-0.956435541384661,-0.956435539344485,2.85590940058705e-11,0.000172293279739201,-0.000118314643945758
0.0002064183694671,130,-0.956435539344483,-0.956435454554563,-0.95643545231194,3.45077309682611e-11,0.000189388758880678,-0.000130054280231939
0.000226899860506,130,-0.956435452311938,-0.956435359108012,-0.956435356642846,4.16954246658093e-11,0.000208180503801573,-0.000142958777199629
0.0002494135906148,130,-0.956435356642843,-0.956435254189879,-0.956435251480078,5.03802620242411e-11,0.000228836822928669,-0.000157143719470711
0.000274161205056,130,-0.956435251480075,-0.95643513886013,-0.956435135881419,6.08740878976893e-11,0.00025154272468705,-0.000172736161055138
0.0003013643569802,130,-0.956435135881415,-0.956435012085427,-0.956435008811115,7.35537025859009e-11,0.00027650157450615,-0.000189875763528693
0.0003312666926728,130,-0.956435008811111,-0.956434872729836,-0.956434869130593,8.88743917629538e-11,0.00030393691623454,-0.000208716047175187
0.0003641360337831,130,-0.95643486913059,-0.956434719544645,-0.956434715588213,1.07386274659993e-10,0.000334094474276299,-0.000229425766308541
0.0004002667760814,130,-0.956434715588209,-0.956434551157161,-0.956434546808085,1.29754057547689e-10,0.000367244354378968,-0.000252190421103633
0.0004399825262282,130,-0.956434546808081,-0.956434366058383,-0.956434361277703,1.56780901850262e-10,0.00040368346278314,-0.000277213919490655
0.0004836390001722,130,-0.956434361277698,-0.956434162589476,-0.956434157334332,1.89437263982126e-10,0.000443738165398113,-0.000304720404013528
0.0005316272091366,130,-0.956434157334327,-0.956433938926854,-0.956433933150152,2.28895742539416e-10,0.000487767210818239,-0.000334956260035075
0.0005843769617292,130,-0.956433933150146,-0.956433693065801,-0.956433686715762,2.76573184212653e-10,0.000536164943356308,-0.000368192323298687
0.0006423607135429,130,-0.956433686715755,-0.956433422802499,-0.956433415822209,3.34181560463993e-10,0.000589364834867772,-0.000404726306647879
0.0007060977987263,130,-0.956433415822201,-0.956433125714196,-0.956433118041066,4.03789441995454e-10,0.000647843366993648,-0.000444885467673198
0.0007761590814238,130,-0.956433118041058,-0.956432799137421,-0.956432790702676,4.87896278637595e-10,0.000712124298587591,-0.000489029541221571
0.0008531720687463,130,-0.956432790702667,-0.956432440144073,-0.956432430872084,5.89522152184394e-10,0.000782783356541166,-0.000537553963083887
0.0009378265310684,130,-0.956432430872075,-0.956432045515056,-0.956432035322678,7.12316225409827e-10,0.000860453392012293,-0.000590893413795445
0.0010308806799878,130,-0.956432035322667,-0.956431611711312,-0.956431600507135,8.60687781989384e-10,0.000945830048228016,-0.000649525714363497
0.0011331679592829,130,-0.956431600507123,-0.956431134841976,-0.956431122525505,1.03996456344136e-09,0.00103967799061279,-0.000713976108904154
0.0012456045096902,130,-0.956431122525492,-0.956430610629306,-0.956430597090066,1.25658408964887e-09,0.00114283775502666,-0.000784821972653814
0.0013691973743613,130,-0.956430597090051,-0.956430034370158,-0.956430019486671,1.51832483425914e-09,0.00125623327543258,-0.000862697987655124
0.0015050535184914,130,-0.956430019486655,-0.956429400893559,-0.956429384532267,1.83458555784363e-09,0.00138088015838952,-0.00094830183263038
0.0016543897439038,130,-0.95642938453225,-0.956428704514037,-0.956428686528109,2.21672283160531e-09,0.00151789477845722,-0.001042400438197
0.0018185435873918,130,-0.95642868652809,-0.956427938980302,-0.956427919208268,2.67845887479318e-09,0.00166850427594128,-0.00114583686368087
0.0019989853004288,130,-0.956427919208247,-0.956427097418721,-0.956427075683055,3.23637435497962e-09,0.00183405754648406,-0.00125953785739998
0.0021973310175433,130,-0.956427075683032,-0.956426172271155,-0.956426148376641,3.91050385276849e-09,0.00201603732088161,-0.00138452216847145
0.0024153572313024,130,-0.956426148376616,-0.956425155226503,-0.956425128958486,4.72505538107518e-09,0.00221607344326102,-0.00152190968499566
0.0026550167035495,130,-0.956425128958458,-0.956424037145386,-0.956424008267814,5.70927980648164e-09,0.00243595746647442,-0.00167293148095919
0.0029184559554056,130,-0.956424008267784,-0.956422807977196,-0.956422776230484,6.89852140660111e-09,0.00267765869534634,-0.00183894086244168
0.0032080344926854,130,-0.95642277623045,-0.956421456668742,-0.95642142176741,8.33548730665731e-09,0.00294334182136507,-0.00202142551278522
0.0035263459389193,130,-0.956421421767373,-0.95641997106369,-0.956419932693761,1.00717814046806e-08,0.00323538630663492,-0.00222202084638187
0.0038762412652624,130,-0.95641993269372,-0.956418337791746,-0.956418295607887,1.2169757900969e-08,0.0035564076905534,-0.00244252469174378
0.0042608543253496,130,-0.956418295607843,-0.95641654214658,-0.956416495768962,1.47047610357508e-08,0.00390928100986152,-0.00268491343664609
0.0046836299237998,130,-0.956416495768913,-0.956414567951299,-0.9564145169621,1.7767831522921e-08,0.0042971665416069,-0.00295135978150101
0.0051483546697675,130,-0.956414516962046,-0.956412397410155,-0.95641234134974,2.14689769471581e-08,0.00472353809931966,-0.00324425226185031
0.0056591908918826,130,-0.956412341349681,-0.956410010945042,-0.956409949307748,2.59411236709065e-08,0.00519221413550727,-0.00356621671710368
0.0062207139183388,130,-0.956409949307683,-0.956407387015163,-0.956407319244634,3.13448923073263e-08,0.00570739192864878,-0.00392013990056293
0.0068379530560314,130,-0.956407319244563,-0.956404501918077,-0.956404427402115,3.78743684383366e-08,0.00627368516039777,-0.00430919544553095
0.007516436635777,130,-0.956404427402037,-0.956401329570117,-0.956401247635017,4.57640760617407e-08,0.00689616521899003,-0.00473687242411256
0.0082622415270631,130,-0.956401247634931,-0.95639784126394,-0.956397751168251,5.52974045285398e-08,0.00758040659806976,-0.00520700675938541
0.0090820475658103,130,-0.956397751168156,-0.956394005400735,-0.9563939063283,6.68167920436567e-08,0.00833253679671739,-0.00572381577822625
