Parameters: V_min=100, V_max=1000, V_step=10 | R_min=200, R_max=1500, R_step=50 | qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=600, dt=5e-05, (Increasing V_ext)
V_ext,R_ext,burst_freq,avg_ibi,intra_burst_freq,x_min,x_max,x_f,T'_f,V_f,V'_f
240,500,0.00500000000095662,31.357200001041,2.15597039751749,-0.993063424518911,0.673855392180295,0.672846415676634,-15.0124004892366,33.57555031192,-3.17647558056529
250,500,0.00500000000095662,31.3927500010421,2.26084007592396,-0.993768169193653,0.678769183119436,0.678184821449498,-14.0427167272782,43.1847730830326,81.3833839914686
260,500,0.00500000000095662,31.5857250010485,2.35510427526243,-0.994442459622881,0.683675586448657,0.683524062669612,-19.0308924717122,44.0675624774882,39.7631703927586
270,500,0.00500000000095662,31.9127500010594,2.46092796202002,-0.995098578115737,0.688804740037196,-0.565012309590567,38.051394298174,63.876896786391,1.42527061972598
280,500,0.00666666666794216,29.9081333341389,2.67035362852591,-0.995750749141839,0.694504697523703,0.67345353653441,1.67735291390086,60.9411553977318,284.54050686504
290,500,0.00500000000095662,32.7613750009414,2.66317494833916,-0.996352667435246,0.699233650696963,0.62718776737152,27.070155351448,57.9493681042807,377.011010853338
300,500,0.00500000000095662,33.2207250008366,2.76511771839896,-0.996991019173739,0.705576072792537,0.667202253046376,11.250116544604,67.5002049316528,357.928533611975
310,500,0.00500000000095662,34.016800000927,2.87696580038732,-0.997596366826665,0.711402068614477,-0.137544180437017,21.8140582380064,56.1733276706757,-330.61496543081
320,500,0.00666666666794216,30.6067166674954,3.0959166578208,-0.998183881611995,0.717202154580085,0.717486273504234,-52.2539571338338,62.4469762503889,-145.517644531904
330,500,0.00500000000095662,35.9163250011923,3.08902731153243,-0.998790016496247,0.723860988036297,-0.757088011688752,54.0316847987559,83.0319028328607,264.26635518875
340,500,0.00500000000095662,34.7330250008721,3.33243139313381,-0.999328678693464,0.730535865333106,-0.658629117696093,63.6541673146867,107.642146237198,-103.467841354348
350,500,0.00500000000095662,31.9403000007794,3.44235229624669,-0.999913778304207,0.737279964065285,-0.982889086131203,64.6594354202672,75.9512826552868,455.143034878313
360,500,0.00500000000095662,38.4911250009969,3.54503075306453,-1.0005263409196,0.744427537155949,-0.678417698876786,74.5949985706758,118.072593192819,67.2161690119657
370,500,0.00500000000095662,35.812850000908,3.68713700530052,-1.00106176701513,0.751793967501626,0.687576177267537,13.2943106345939,102.523176052318,511.237649398434
380,500,0.00500000000095662,41.9703750011727,3.6749768315828,-1.00169431467531,0.760349083826216,-0.834869423418785,62.1972748720983,96.8873781004307,511.105966661569
390,500,0.00500000000095662,42.9052000011434,3.91547008860242,-1.00231126317756,0.770445594273684,0.768826883863599,-91.0443645105564,115.606846182044,-87.7401021152694
400,500,0.00333333333397108,46.1322500015314,3.92193732946029,-1.00295587511246,0.784383377303607,-0.657579107889013,96.0237677115317,158.096383740138,-238.904313580121
410,500,0.00333333333397108,31.0040500004675,4.20113972843266,-1.00344856474983,1.00887429780534,1.00975012009534,-53.0195220110404,335.622229906033,507.374603647898
420,500,0,0,0,1.00975012028179,1.0100494887238,1.01005307657958,-55.6132133207103,343.965472860958,518.91368093649
430,500,0,0,0,1.01005307676485,1.01034618623861,1.01034968557156,-58.2679069097206,352.312581853401,530.431244126393
440,500,0,0,0,1.01034968575571,1.01063682217174,1.01064023721009,-60.9835494856929,360.663477594199,541.927713932632
450,500,0,0,0,1.01064023739317,1.0109216669507,1.0109250016323,-63.7600885222713,369.018084139156,553.403491778983
460,500,0,0,0,1.01092500181438,1.0112009727861,1.01120423078428,-66.5974721381503,377.376328699317,564.858962739459
470,500,0,0,0,1.0112042309654,1.01147497528642,1.01147816003304,-69.4956490768562,385.73814144209,576.294496558908
480,500,0,0,0,1.01147816021329,1.0117438948971,1.01174700960323,-72.4545686883668,394.103455308902,587.710448589265
490,500,0,0,0,1.01174700978265,1.01200793818642,1.01201098586075,-75.4741809109227,402.472205847673,599.107160650136
500,500,0,0,0,1.01201098603942,1.01226729899728,1.01227028246273,-78.5544362541337,410.844331058667,610.484961821123
510,500,0,0,0,1.0122702826407,1.01252215948151,1.01252508139009,-81.6952857828483,419.219771252391,621.844169172587
520,500,0,0,0,1.01252508156744,1.0127726910307,1.01277555387701,-84.8966811018062,427.598468918392,633.185088440716
530,500,0,0,0,1.01277555405381,1.01301905511585,1.01302186124917,-88.1585743410191,435.980368603926,644.508014652122
540,500,0,0,0,1.01302186142548,1.0132614040463,1.01326415568162,-91.480918141832,444.365416801585,655.813232702631
550,500,0,0,0,1.01326415585753,1.0134998816572,1.0135025808852,-94.8636656436208,452.753561845064,667.101017894381
560,500,0,0,0,1.01350258106077,1.01373462393339,1.01373727272947,-98.3067704710837,461.144753812351,678.371636434955
570,500,0,0,0,1.01373727290478,1.01396575957658,1.01396835980913,-101.810186722091,469.538944435682,689.625345901849
580,500,0,0,0,1.01396835998426,1.0141934105221,1.01419596396007,-105.373868956057,477.936087017681,700.862395675257
590,500,0,0,0,1.01419596413509,1.01441769241037,1.01442020073008,-108.997772182802,486.336136353158,712.083027341836
600,500,0,0,0,1.01442020090508,1.01463871501776,1.01464117980925,-112.681851851881,494.739048656097,723.28747507186
610,500,0,0,0,1.01464117998431,1.01485658265117,1.01485900542394,-116.426063842335,503.144781491406,734.475965971947
620,500,0,0,0,1.01485900559915,1.01507139450965,1.01507377669799,-120.230364452864,511.55329371105,745.6487204153
630,500,0,0,0,1.01507377687342,1.01528324501666,1.01528558798412,-124.094710386071,519.964545380572,756.805952333173
640,500,0,0,0,1.01528558815988,1.01549222412542,1.01549452917041,-128.019058764682,528.378497777518,767.947869577615
650,500,0,0,0,1.01549452934657,1.01569841760032,1.0157006859591,-132.0033670846,536.795113256922,779.074674085836
660,500,0,0,0,1.01570068613576,1.01590190727622,1.01590414012716,-136.047593232396,545.214355256344,790.186562209002
670,500,0,0,0,1.0159041403044,1.01610277129808,1.01610496976511,-140.15169547036,553.636188235638,801.283724935612
680,500,0,0,0,1.01610496994303,1.01630108434233,1.01630324949825,-144.315632428848,562.060577633088,812.366348118916
690,500,0,0,0,1.01630324967695,1.01649691782193,1.0164990506914,-148.539363098744,570.487489824061,823.434612691362
700,500,0,0,0,1.01649905087098,1.01669034007635,1.01669244163873,-152.822846824193,578.916892082005,834.488694866988
710,500,0,0,0,1.01669244181928,1.01688141654786,1.01688348773976,-157.166043295576,587.348752541619,845.528766332592
720,500,0,0,0,1.01688348792138,1.01707020994529,1.01707225166303,-161.568912542726,595.783040164059,856.554994428475
730,500,0,0,0,1.01707225184583,1.01725678039632,1.01725879349817,-166.031414928371,604.219724704019,867.567542319428
740,500,0,0,0,1.01725879368226,1.01744118558927,1.01744317089754,-170.55351114179,612.658776678579,878.566569156676
750,500,0,0,0,1.01744317108301,1.01762348090517,1.01762543920816,-175.135162192676,621.1001673377,889.552230231307
760,500,0,0,0,1.01762543939513,1.0178237136363,1.01783109990707,-179.776362764078,629.543780627776,900.525158765314
770,500,0,0,0,1.01783110009543,1.01839504336295,1.01840005324385,-184.487695959991,637.961588149787,911.638828181148
780,500,0,0,0,1.01840005342868,1.01882865283478,1.01883256103697,-189.270241128541,646.352094935227,922.901667588665
790,500,0,0,0,1.0188325612173,1.01918782852355,1.01919109321009,-194.119338619754,654.728538212926,934.241339186562
800,500,0,0,0,1.01919109338545,1.01949897386898,1.01950180805747,-199.033082691261,663.096367643186,945.628059351698
810,500,0,0,0,1.01950180822757,1.01977607300841,1.01977859561332,-204.010481657006,671.458428958723,957.046274126031
820,500,0,0,0,1.01977859577797,1.0200275812559,1.02002986639481,-209.050945415786,679.816416240081,968.486723326701
830,500,0,0,0,1.02002986655389,1.02025906578937,1.02026116322339,-214.154090796024,688.171426531658,979.943409751614
840,500,0,0,0,1.02026116337682,1.02047441808633,1.02047636306578,-219.319653095506,696.524213205007,991.412214580287
850,500,0,0,0,1.02047636321351,1.02067648176692,1.02067830029677,-224.547440771364,704.875316405316,1002.89018447495
860,500,0,0,0,1.02067830043877,1.02086740718771,1.02086911907087,-229.837310139661,713.225136270147,1014.37513142206
870,500,0,0,0,1.0208691192071,1.02104886535322,1.02105048605844,-235.189150295297,721.573976813454,1025.86539285971
880,500,0,0,0,1.0210504861889,1.02122218383695,1.02122372570158,-240.602873631399,729.922073623192,1037.35968040849
890,500,0,0,0,1.02122372582627,1.02138843685575,1.02138990989166,-246.078409665053,738.269612090308,1048.85698006713
900,500,0,0,0,1.02138991001058,1.02154850707598,1.02154991952719,-251.615700830375,746.616739829195,1060.35648443865
910,500,0,0,0,1.02154991964035,1.02177203735396,1.02177777188112,-257.212827977605,754.967622903829,1071.83530842504
920,500,0,0,0,1.02151447674255,1.02207472620932,1.0220767750318,-262.84738920018,763.370064422807,1083.0307449503
930,500,0,0,0,1.02151048512518,1.02226525333523,1.02226689064652,-268.54135369394,771.775675348741,1094.20855745887
940,500,0,0,0,1.02143886618561,1.02247122776482,1.02233054061765,-274.30203900794,780.16908188978,1105.45328392888
950,500,0,0,0,1.02132102208279,1.02266922922041,1.02131946667536,-280.103682492956,788.603954334718,1116.4697355894
960,500,0,0,0,1.02114745300975,1.02286597875048,1.02182174418451,-285.930567976032,797.124515359078,1127.01428043224
970,500,0,0,0,0.96553463844407,1.02292419769579,0.976858931221137,-297.734222127108,791.125491302559,1215.74024290953
980,500,0,0,0,0.971634034035205,1.01549111775218,0.973778570894694,-303.953741504759,799.126123187574,1229.09029589484
990,500,0,0,0,0.96587833458642,1.01563322136943,0.997075566011243,-310.343413360788,806.763511395115,1244.34828926484
1000,500,0,0,0,0.958945189300977,1.0157025549258,1.01563318715517,-317.034602466974,813.764160056803,1262.92502408881
100,550,0,0,0,0.612185845868368,0.612185845868368,0.612185845868368,2.53541997186901,12.9941094472454,94.2066900485573
110,550,0,0,0,0.612185846129996,0.615489003149178,0.614078521832969,3.08875480542472,14.4908009207674,104.841318859795
120,550,0,0,0,0.614078522094543,0.617234810406794,0.615616236359925,3.69582810803908,15.9848500381104,115.454875265088
130,550,0,0,0,0.615616236621453,0.618673642846281,0.616829314602311,4.35574651306635,17.4692114379703,126.005724640305
140,550,0,0,0,0.616829314863802,0.61982936556024,0.617736682136039,5.06736080007437,18.9364661177793,136.450037242565
150,550,0,0,0,0.617736682397502,0.620717943480959,0.61834779435505,5.82920630272301,20.3785793742633,146.740208778749
160,550,0,0,0,0.618347794616493,0.621348955231907,0.618663422748202,6.63941435474168,21.786601740494,156.82291380659
170,550,0,0,0,0.618271012995792,0.621726591871809,0.618675457125364,7.49558038362441,23.1502696427737,166.636507027318
180,550,0,0,0,0.617709187454084,0.621850424153025,0.618365628895197,8.39456352655834,24.45743587235,176.107312895537
190,550,0,0,0,0.616601388884314,0.621716316735118,0.617702747303162,9.33217187297521,25.6932062527445,185.143989954445
200,550,0,0,0,0.614667581350256,0.621318285869092,0.616637489774456,10.3026443280335,26.838545441538,193.628407697037
210,550,0,0,0,0.611029697878731,0.620653426089739,0.615092586681677,11.2977420417847,27.8678554917628,201.399758955444
220,550,0.00500000000095662,29.7839000009887,1.74610826624632,-0.990059092199607,0.655887634403531,-0.762924574442073,17.4736554475897,33.0307520838916,85.9697688365816
230,550,0.00666666666794216,28.2687000007512,1.98972802899437,-0.990873838100105,0.65956161349968,0.657637908065776,-1.60541031427389,35.7505804036875,149.643417597279
240,550,0.00666666666794216,28.7843833342594,1.97769400873058,-0.991662215785949,0.664543773924506,0.663777873811907,-9.50007015982435,30.2573929465179,36.5027419020733
250,550,0.00500000000095662,28.5449000009476,2.06781887017572,-0.992357935775097,0.668195564524537,0.666505335704965,-11.6100246787693,30.3240621387186,10.4831753277072
260,550,0.00500000000095662,28.5101750009464,2.17030709838238,-0.99305597809753,0.673225135019,0.673243500882493,-12.592041838037,37.9911683562073,60.2363319724891
270,550,0.00500000000095662,28.5582000009381,2.2548356420163,-0.993688539976976,0.676833299214053,0.676133832570475,-16.3311860442563,36.3674231562941,5.71034381204344
280,550,0.00500000000095662,28.6837000009522,2.35757632078787,-0.994340823443762,0.681956762812531,-0.636843565204129,28.8522759706655,49.7667490469976,-173.692789141513
290,550,0.00666666666794216,25.952916667341,2.57312528628763,-0.994965768839558,0.686896819145153,-0.992913268750044,72.1259421727916,38.0600408927751,294.722526098637
300,550,0.00666666666794216,29.188583334115,2.6542456600804,-0.995577804587675,0.691996610260947,0.691558686696886,-27.2655799617091,45.5862913645926,-33.8020430825348
310,550,0.00500000000095662,29.7864750009888,2.65206766552411,-0.996165324113847,0.696863375220597,0.694958670174379,-24.9539780092985,55.8953758964629,74.1666079425539
320,550,0.00500000000095662,30.246625000968,2.75948928212983,-0.996773990582759,0.702996299249963,-0.823037146058784,45.1006815443835,77.9087516547008,-129.024305026178
330,550,0.00666666666794216,27.6160500007295,2.97249925677992,-0.997336505429008,0.707734234565927,0.696622980609303,-18.1457461909823,70.0480619368298,213.215565018736
340,550,0.00500000000095662,31.4862000009451,2.95975214454747,-0.99791259591378,0.713472992445122,0.70655476299773,-29.7990484989173,72.756599750277,148.853670568382
350,550,0.00500000000095662,32.2733500010034,3.06812593144034,-0.998480683003633,0.71931685111628,-0.690939500206394,49.3629800319974,81.8069408578587,248.171948107063
360,550,0.00666666666794216,31.7993500008684,3.27621793393613,-0.999043461675421,0.725321578275795,-0.895075755298309,56.4042252011485,87.8612961707735,244.211232392758
370,550,0.00666666666794216,32.5796833342276,3.39351263393525,-0.999629724643007,0.732356350454842,0.721782998418333,-41.6702734908653,89.589858667984,169.446998409236
380,550,0.00500000000095662,35.1195500010975,3.40177813234835,-1.00015320577321,0.739263831008923,0.729340188768278,-49.6761167315442,95.3508689206028,148.25077559148
390,550,0.00500000000095662,36.2777500011477,3.5141394964865,-1.00073328440027,0.745628739139774,-0.728558431811975,61.7720429761534,98.7564659659426,363.791856546552
400,550,0.00500000000095662,35.6238500009017,3.75260806251758,-1.00132463814355,0.754348292110763,0.674413463545026,26.3494759277031,101.499242247955,555.097109671186
410,550,0.00500000000095662,38.8272000010382,3.75480675289275,-1.00192061024832,0.763613376289377,-0.943554297260313,82.3307068071121,132.8615260235,157.447580780731
420,550,0.00500000000095662,36.4701500009298,4.0057274437332,-1.00251806215405,0.774234307628228,0.734803268433585,-37.1515486021426,128.599071144792,409.590069867708
430,550,0.00500000000095662,42.8662750012909,3.95557267313435,-1.0032769784005,0.788725521581436,0.7932037112626,-106.504300674674,116.265719848217,-340.837443797416
440,550,0.00166666666698554,0,3.97519888887739,-1.00373014614244,1.00979158191448,1.01031397758567,-56.1847510231708,354.087708439068,576.145519439833
450,550,0,0,0,1.01031397776996,1.01059427185913,1.01059716166518,-58.7544605491666,362.301899685527,588.392319618984
460,550,0,0,0,1.01059716184842,1.01087200455846,1.0108748243886,-61.3810042228459,370.519940277418,600.618535906806
470,550,0,0,0,1.01087482457085,1.0111444483157,1.01114720133431,-64.0643461371003,378.741756745763,612.824539793913
480,550,0,0,0,1.01114720151563,1.01141182372597,1.01141451289361,-66.8044507588925,386.967278537713,625.010687382705
490,550,0,0,0,1.01141451307405,1.01167433746785,1.01167696555827,-69.6012828625992,395.196437845164,637.177321226764
500,550,0,0,0,1.0116769657379,1.01193218346014,1.0119347530756,-72.4548075230711,403.429169442227,649.324771124517
510,550,0,0,0,1.01193475325448,1.0121855439005,1.01218805748549,-75.3649901093336,411.665410535398,661.453354851179
520,550,0,0,0,1.01218805766368,1.01243459020009,1.01243705005375,-78.3317962784469,419.90510062523,673.56337883496
530,550,0,0,0,1.01243705023131,1.01267948382646,1.0126818921138,-81.3551919695891,428.148181378413,685.655138782702
540,550,0,0,0,1.0126818922908,1.01292037706543,1.01292273582748,-84.4351433983545,436.394596509308,697.728920259658
550,550,0,0,0,1.01292273600398,1.01315741371107,1.01315972487406,-87.5716170512537,444.644291670062,709.784999227499
560,550,0,0,0,1.01315972505013,1.01339072969175,1.0133929950755,-90.7645796804071,452.897214348558,721.823642544294
570,550,0,0,0,1.01339299525121,1.01362045363935,1.01362267496489,-94.0139982984221,461.153313773499,733.845108429765
580,550,0,0,0,1.01362267514032,1.0138467074077,1.01384888630421,-97.3198401734442,469.412540826015,745.849646898796
590,550,0,0,0,1.01384888647943,1.01406960654552,1.01407174455671,-100.682072824375,477.674847957242,757.837500165873
600,550,0,0,0,1.01407174473178,1.01428926072872,1.01429135931861,-104.100664016247,485.940189111375,769.808903022857
610,550,0,0,0,1.01429135949362,1.01450577415607,1.01450783471432,-107.575581755752,494.208519653744,781.764083192278
620,550,0,0,0,1.01450783488933,1.01471924591194,1.01472126975876,-111.106794286909,502.479796303513,793.703261658113
630,550,0,0,0,1.01472126993387,1.01492977029944,1.01493175869007,-114.694270086877,510.75397707063,805.626652975798
640,550,0,0,0,1.01493175886534,1.01513743714665,1.01513939127517,-118.337977856014,519.031021183448,817.534465544089
650,550,0,0,0,1.01513939145069,1.0153423320887,1.01534425309285,-122.037886537354,527.310889086204,829.426901954475
660,550,0,0,0,1.01534425326871,1.0155445368278,1.01554642579149,-125.793965277803,535.593542307364,841.304159133726
670,550,0,0,0,1.01554642596777,1.01574412937336,1.01574598733028,-129.60618344783,543.878943463554,853.166428661897
680,550,0,0,0,1.01574598750706,1.01594118426398,1.01594301220057,-133.474510631459,552.16705620009,865.013896981066
690,550,0,0,0,1.01594301237793,1.01613577277287,1.01613757163116,-137.398916623724,560.457845147455,876.846745609977
700,550,0,0,0,1.0161375718092,1.01632796309831,1.01632973377846,-141.379371426645,568.751275880213,888.665151346741
710,550,0,0,0,1.01632973395728,1.01651782054027,1.01651956390302,-145.415845246101,577.047314878231,900.469286460244
720,550,0,0,0,1.0165195640827,1.01670540766449,1.01670712453337,-149.508308488622,585.345929490044,912.259318871091
730,550,0,0,0,1.016707124714,1.01689078445512,1.01689247561852,-153.656731758277,593.647087898196,924.035412322803
740,550,0,0,0,1.0168924758002,1.01707400845664,1.01707567466977,-157.86108585365,601.95075908645,935.797726543915
750,550,0,0,0,1.01707567485259,1.01725513490631,1.01725677689298,-162.121341764884,610.256912808724,947.546417401589
760,550,0,0,0,1.01725677707705,1.01743421685754,1.01743583531185,-166.437470670822,618.565519559647,959.281637047276
770,550,0,0,0,1.01743583549727,1.01761130529513,1.01761290088307,-170.809443936203,626.876550546623,971.003534054958
780,550,0,0,0,1.01761290106993,1.01778644924302,1.0177880226039,-175.237233108943,635.189977663322,982.712253552433
790,550,0,0,0,1.0132408543463,1.01780186161787,1.01323836471951,-180.000555855082,642.216062951255,1001.15199970435
800,550,0,0,0,1.01256839114973,1.01323836486389,1.01256492709159,-184.621324428204,650.179946891972,1014.6873461771
810,550,0,0,0,1.01196869032974,1.01256492722227,1.01196551908223,-189.297202759844,658.158700059763,1028.14468467779
820,550,0,0,0,1.01141602028873,1.01196551919973,1.01141306421218,-194.029458285176,666.146156369334,1041.5562708656
830,550,0,0,0,1.01089612981906,1.01141306431685,1.01089334074616,-198.818742958959,674.139134265451,1054.93874775011
840,550,0,0,0,1.01040044266425,1.0108933408382,1.01039778839206,-203.665442092202,682.135753121596,1068.30195262448
850,550,0,0,0,1.00992332599087,1.01039778847164,1.00992078376401,-208.569804909996,690.134800024432,1081.65222948668
860,550,0,0,0,1.00946084592623,1.00992078383125,1.00945839897599,-213.532003364086,698.135443189228,1094.99392826033
870,550,0,0,0,1.00901012671364,1.00945839903097,1.00900776227257,-218.552162097819,706.137085304463,1108.33017201934
880,550,0,0,0,1.00856899030178,1.00900776231537,1.0085666983928,-223.630375130908,714.139281540039,1121.66328593297
890,550,0,0,0,1.00813573964814,1.00856669842347,1.00813351230864,-228.766715799627,722.141690519317,1134.99505375877
900,550,0,0,0,1.0044841226892,1.01100311885823,1.01101112485186,-233.970951435141,730.100574199309,1148.55237708955
910,550,0,0,0,1.00233579591764,1.0123330755983,1.01233753321193,-239.242563433016,738.018215154905,1162.32306004688
920,550,0,0,0,1.00053004228895,1.01324004915199,1.01324301408484,-244.581771191842,745.893877386864,1176.31049773923
930,550,0,0,0,0.998820685452515,1.01393948667805,1.01394148022638,-249.991909825085,753.712345525711,1190.59291562888
940,550,0,0,0,0.997086926566135,1.01449901241038,1.01450021652634,-255.478586172038,761.447344838423,1205.30525526778
950,550,0,0,0,0.99520521481949,1.01493730436901,1.01493777169361,-261.052503445684,769.047188625121,1220.71261582487
960,550,0,0,0,0.992950621285011,1.01522518730492,1.01522507486069,-266.738577016925,776.386810640638,1237.45525597884
970,550,0,0,0,0.989670915800652,1.01526999956298,1.01516965026364,-272.614515639448,783.048775103024,1257.6624932132
980,550,0,0,0,0.984815190912394,1.01516965050327,1.01418766220338,-278.759512522169,788.40578264122,1284.47257399177
990,550,0,0,0,0.981442721789859,1.01418766249181,1.01308305631908,-284.820340287357,794.265233144141,1308.63051614755
1000,550,0,0,0,0.977411111301184,1.01319761913594,1.01319363448314,-290.804253659815,800.835036900728,1329.15220562967
100,600,0.00166666666698554,0,0,-0.0214006670603011,-0.0214006670603011,-0.0214006670603011,-0.00824426161015043,0.169037873575451,-0.248166840203098
110,600,0.00166666666698554,0,0,-0.0214006667978863,0.0315515389805913,0.0296864776871899,0.0139042258637168,0.188647963942517,0.380511299591498
120,600,0,0,0,0.0296864779496055,0.621846836292759,0.613757042094868,3.23623815722111,14.6172230553819,106.964746600168
130,600,0,0,0,0.613757042356451,0.616704922192158,0.615074608669065,3.81777070264914,15.9886377361564,116.843437715321
140,600,0,0,0,0.615074608930609,0.617945877524165,0.61610437745418,4.44544507215257,17.3485300169164,126.647320774171
150,600,0,0,0,0.616104377715693,0.618933622254425,0.616859977257653,5.11805563770485,18.6904838192506,136.337229960989
160,600,0,0,0,0.616859977519143,0.619680138112149,0.61734766288885,5.83408920654494,20.0075467103559,145.870577547842
170,600,0,0,0,0.617293349272345,0.620192419863221,0.617566750329358,6.5916461074133,21.2919974457122,155.199798530454
180,600,0,0,0,0.617083810323269,0.620473187467046,0.617509353230579,7.38832582637179,22.5350375553943,164.270286943525
190,600,0,0,0,0.616486728789397,0.620521469400527,0.617159333014148,8.22105795654152,23.72635816521,173.017494509207
200,600,0,0,0,0.615394514298256,0.620333344147811,0.616490170093881,9.08584456113405,24.8534981890898,181.362625179641
210,600,0,0,0,0.613573652964018,0.619903444295985,0.615461110370819,9.97735084053678,25.9008391308001,189.205879007701
220,600,0,0,0,0.610357433885126,0.619228772096912,0.614010208172322,10.8882182074421,26.8479282801644,196.415158080957
230,600,0.00333333333397108,27.4804000009123,1.60626443122868,-0.989404123339842,0.652908114056773,0.644909680347563,4.8160707767442,34.0529629212809,192.508828404249
240,600,0.00666666666794216,27.0876166674967,1.85936787298607,-0.990287670045511,0.656680304947417,0.636384108873436,9.91014544412224,35.9872542061483,230.378641072011
250,600,0.00666666666794216,26.5509166674303,1.93980149360283,-0.991026764781247,0.660310069076898,0.657450313357164,-7.90090036124916,25.5625480426083,19.5388957775998
260,600,0.00666666666794216,26.2718666675388,2.01689284023602,-0.991715503105355,0.663909749498142,-0.877198831633367,26.5090933889425,41.1498316118054,-19.717056992444
270,600,0.0083333333349277,24.8730750006853,2.21301887382023,-0.99236098777751,0.667344525562322,-0.931096379598046,25.8658115454069,40.8028182194936,133.345796101755
280,600,0.00666666666794216,25.2462833339842,2.28724109334351,-0.992997123141004,0.671508498864298,-0.241746919883036,65.0631090519772,28.6141270654636,249.758248205289
290,600,0.00666666666794216,26.085533334012,2.28811914557915,-0.993637073821593,0.676218119556244,0.634312183854431,17.3925912946569,46.5550349213696,304.6233403973
300,600,0.00666666666794216,26.3441500007099,2.36534299439066,-0.994208950227714,0.679815919155423,0.67555198098338,-7.65116797914893,49.255699924483,173.608658701712
310,600,0.00666666666794216,26.5767666674813,2.46965143405916,-0.994814992439948,0.684732928697436,-0.588175773740144,35.8732951428841,58.8848981582947,97.8351127917202
320,600,0.00666666666794216,25.3649833339881,2.66887185566027,-0.9954122139727,0.68992212000974,0.689879958225086,-24.6068544625437,46.6270008433204,5.46776647129235
330,600,0.00666666666794216,27.2781666675523,2.63881001133414,-0.995987624327593,0.694904375363235,0.694820919846051,-29.5898563387025,48.2650811984365,-33.4512047160098
340,600,0.00666666666794216,27.7247333342403,2.73049790620686,-0.996545520339343,0.699766516266021,-0.943062828025584,37.8063596554399,62.1691384951444,253.767665213807
350,600,0.00666666666794216,27.2972000007189,2.94549440115919,-0.997088278602144,0.704545279897095,-0.694670918771314,53.1014557390201,79.4491074069333,-151.247540178935
360,600,0.00666666666794216,25.6306333339969,3.06484332802933,-0.997628214246097,0.709683652970908,-0.712450715675625,45.5182482082786,70.020664446732,277.278553167419
370,600,0.00666666666794216,28.4480666674238,3.15719394085204,-0.998192704109969,0.715503499804941,0.712759541732666,-48.6389665140875,57.0299994972782,-197.414648171116
380,600,0.00500000000095662,30.1213250009999,3.13730958263368,-0.998751086772004,0.721569813303036,-0.684695808553261,59.2627360846197,100.756785915804,-46.5794069419692
390,600,0.00666666666794216,27.8976166674055,3.36463595060163,-0.999295302234588,0.727542265301202,0.720841646710468,-43.6436975152619,84.1771831188309,123.22166966337
400,600,0.00500000000095662,31.7476750009805,3.34742877405735,-0.999820614957635,0.733330484539584,0.719525707550801,-52.5380286620266,66.9192530069249,-349.631199946359
410,600,0.00500000000095662,32.7865000010884,3.45983054991647,-1.00038068456059,0.740413867130726,0.730573238927016,-50.2887990628998,97.4018682426879,159.588301466608
420,600,0.00500000000095662,33.7920500010424,3.56971946650764,-1.00090478317786,0.747523195870563,-0.94496858632566,79.6475020251014,128.52781107023,-44.4230320034949
430,600,0.00666666666794216,31.5588333341937,3.79125747770466,-1.00153181418999,0.756255130602416,-0.878674607676818,82.950736938451,137.679997088076,-105.854541259004
440,600,0.00666666666794216,32.4268666675559,3.91501036541409,-1.0020712364637,0.763914181178655,0.751889802640258,-67.7644122202536,119.94334758401,165.627836874585
450,600,0.00500000000095662,37.996975001196,3.91691219207241,-1.00270142308811,0.774708999845576,-0.945924961568566,96.5651861002427,153.938497908337,-28.7763536006417
460,600,0.00500000000095662,34.2103000008548,4.20617303369962,-1.00340196662553,0.793009439289443,1.01055349512069,-56.5532381951547,363.878142015991,633.634634360143
470,600,0,0,0,1.01055349530408,1.01082197786082,1.01082434042904,-59.0367633206709,371.963772305469,646.558892755127
480,600,0,0,0,1.01082434061147,1.01108782916013,1.01109013341378,-61.5733142255578,380.053289057435,659.463065437961
490,600,0,0,0,1.01109013359529,1.01134883205976,1.01135108055497,-64.1628616187546,388.146624559948,672.347620572926
500,600,0,0,0,1.01135108073562,1.01160518059894,1.01160737573742,-66.8053833850121,396.24371071492,685.212885909462
510,600,0,0,0,1.01160737591726,1.01185705706768,1.01185920110543,-69.5008574813883,404.344481966654,698.059177256293
520,600,0,0,0,1.01185920128453,1.01210463294129,1.01210672800007,-72.2492619385507,412.448875157047,710.88679915334
530,600,0,0,0,1.01210672817848,1.01234806972673,1.01235011780439,-75.0505748622744,420.556829391712,723.696045493395
540,600,0,0,0,1.01235011798216,1.0125875197274,1.01258952270726,-77.9047744346794,428.668285915984,736.487200098222
550,600,0,0,0,1.01258952288446,1.0128231267358,1.01282508639515,-80.8118389153057,436.783187999924,749.260537253171
560,600,0,0,0,1.01282508657184,1.01305502666187,1.01305694467967,-83.7717466420408,444.901480831513,762.016322204004
570,600,0,0,0,1.01305694485592,1.0132833481042,1.01328522606817,-86.7844760319191,453.02311141733,774.75481161922
580,600,0,0,0,1.01328522624405,1.0135082128703,1.0135100522833,-89.8500055817975,461.148028490048,787.476254020834
590,600,0,0,0,1.01351005245886,1.01372973645111,1.01373153873701,-92.9683138689291,469.276182422199,800.180890186266
600,600,0,0,0,1.01373153891232,1.01394802845471,1.01394979496375,-96.1393795514341,477.407525145658,812.868953523729
