
V_DC,R_ext,is_phase_lock,width,CV1_at_target_freq,CV2_at_tartget_freq,centre_of_phase_locking,left_depth,righ_depth,depth
4.498504539667508,678.5265479207178,1,0.01600000000000001,0.13231286273498977,0.2626133333333332,0.044750000000000005,0.45594011012562885,0.0006271695455329452,0.2282836398355809
7.484023933407519,411.3865023275239,1,0.01700000000000001,0.0883000011357674,0.09182126748339002,0.08175,0.21750907773857178,0.030630833276960708,0.12406995550776624
7.221881448162193,385.375900350579,1,0.01600000000000001,0.08562873387541572,0.0762522743242096,0.07875,0.22529523304631113,0.02312348204812002,0.12420935754721557
4.050178080123914,838.5755342437635,1,0.019500000000000014,0.00267113830828381,0.00039028411762314367,0.035500000000000004,0.3955432611153039,2.578138183598509e-05,0.19778452124856996
4.269158871808029,720.6510743169654,1,0.018000000000000013,0.05806277588879968,0.1152351902466506,0.04025,0.497278663737471,3.53853547423245e-05,0.24865702454610666
7.9583327187126764,358.3822295151141,1,0.018000000000000013,0.08814425177965304,0.10172344491229962,0.08475,0.19506500617358974,0.041640769669035266,0.1183528879213125
7.700824774395668,794.1087773712195,1,0.01550000000000001,0.0950162534959847,0.11606486607209233,0.086,0.22021041728819146,0.025703583922395093,0.12295700060529327
7.7541335645647775,963.1271904345796,1,0.01500000000000001,0.09699084329796404,0.11925140352475906,0.08574999999999999,0.22873817209824085,0.025303028295829,0.12702060019703493
5.115422794910092,551.1366718067493,1,0.014000000000000009,0.0524219038869018,0.03419524056231442,0.05525,0.5000789090636532,0.0977904354725191,0.2989346722680861
4.573218558637969,472.7463172171093,1,0.014000000000000009,0.08478799010807131,0.12099625776679361,0.04875,0.579841314039639,0.05267284810460778,0.3162570810721234
6.906446732616375,588.2234820641979,1,0.01450000000000001,0.08442790315957366,0.06660420963101563,0.077,0.2514559427096851,0.023595046166375686,0.1375254944380304
5.916879659399837,990.0167876542816,1,0.01500000000000001,6.432237859284988e-06,1.3060806551102114e-06,0.06275,0.4426381986488361,0.1083507687431622,0.27549448369599916
4.990314869155737,492.65283797731576,1,0.014000000000000009,0.04882843937424513,0.041972447147365505,0.05425,0.5249489058474592,0.09142224129179437,0.3081855735696268
4.482259232847644,479.5567287860159,1,0.014000000000000009,0.07605875592659794,0.11146708088340293,0.04725,0.4397615025658195,0.035866268529384585,0.23781388554760202
5.38435645775816,718.5078937666729,1,0.014000000000000009,1.4086297748307301e-05,1.9591209818486192e-06,0.05775,0.476214906373212,0.10449527563466178,0.2903550910039369
4.654214353454826,392.10862963108156,1,0.014000000000000009,0.04942491338067789,0.06571677309833647,0.05025,0.6377572558793161,0.06834837372583726,0.35305281480257666
6.560155923920689,955.8454940810055,1,0.01450000000000001,0.0588961155026381,0.021833582475330876,0.07150000000000001,0.4939302440364876,0.0901531510377916,0.2920416975371396
7.820542911803235,496.87329269836573,1,0.01600000000000001,0.09043385037653744,0.11105519749841695,0.08574999999999999,0.2036864720601086,0.03201378771228347,0.11785012988619603
7.599047332054632,924.9807116317734,1,0.01550000000000001,0.09582714615925787,0.10895542720045699,0.08449999999999999,0.23185543287860935,0.024548349477382613,0.128201891177996
6.723454948344672,568.4714667291213,1,0.01450000000000001,0.07854419884460515,0.05325732017338981,0.07500000000000001,0.24219624469867967,0.03127403164032577,0.13673513816950272
6.7772379391658095,511.1527858926606,1,0.01500000000000001,0.08068619693261612,0.05635830226971401,0.07525000000000001,0.2094544425800284,0.024711529038604907,0.11708298580931666
6.164058716747935,575.241461152564,1,0.01450000000000001,0.00032703331402596713,3.690225347173803e-05,0.0685,0.3791298114620663,0.06863285236552175,0.22388133191379403
6.429965998227962,938.910369754375,1,0.01450000000000001,0.007975173560684555,0.0008459991465236229,0.07,0.43153109819184526,0.09691829889016257,0.26422469854100394
3.9378093369027454,636.0492391978479,1,0.018000000000000013,4.5714255861595304e-06,6.666560001927943e-07,0.03625,0.4683422083282788,2.4218901371957313e-05,0.23418321361482536
4.955879372408299,443.35045158442364,1,0.014000000000000009,0.0474767138912463,0.041442312625015666,0.05375,0.5171255053246329,0.09178792030234344,0.30445671281348813
3.636899906795758,428.92454466380923,1,0.01650000000000001,0.001674922877063214,0.00024437771548223427,0.034499999999999996,0.3701790742655512,1.4348805880022469e-05,0.1850967115357156
7.893498546305782,800.7364023575942,1,0.01500000000000001,0.09530373457082976,0.124209982350637,0.08775,0.2094164406558122,0.027273778289188158,0.11834510947250018
7.668156226138588,482.91919706608644,1,0.01650000000000001,0.09040132116317669,0.10446114236644954,0.08449999999999999,0.2114862154956559,0.031204115050579732,0.12134516527311782
3.9794511049411385,835.787704258006,1,0.019500000000000014,0.0003576520211919893,5.2963231840878785e-05,0.0345,0.3488882272790469,3.083279378500356e-06,0.17444565527921269
6.229048451056709,862.9270382196001,1,0.01450000000000001,1.2666015469907213e-05,3.265201636105023e-06,0.068,0.40285097224442684,0.0801446408470521,0.24149780654573946
5.752578103016086,973.6143907537387,1,0.01500000000000001,9.050022153104261e-06,1.9591209822940912e-06,0.060750000000000005,0.4575703912540692,0.1136896586849627,0.28563002496951595
7.584223022079316,870.5460002700961,1,0.01550000000000001,0.09505101004164192,0.10871565557002713,0.08449999999999999,0.2296859869182714,0.02454087179071299,0.1271134293544922
4.738503826594467,552.8948174549114,1,0.014000000000000009,0.06126788456299558,0.07996437289535391,0.05025,0.6694721616113541,0.07500392848486463,0.37223804504810937
5.975705168545424,667.6849511363573,1,0.014000000000000009,9.05002215310426e-06,1.959120982294091e-06,0.06575,0.3995032613177396,0.08328240416649688,0.24139283274211826
5.286080628194622,703.7890734576408,1,0.01450000000000001,0.056608770850051,0.021218048727358822,0.0565,0.4982633511282351,0.10390871131925877,0.30108603122374694
7.250524212563674,529.5480599151691,1,0.01550000000000001,0.08842151267539819,0.08802499786220891,0.0805,0.2326710178361649,0.02124592259021481,0.12695847021318984
6.821494661095489,685.4412412340937,1,0.01450000000000001,0.082263390374839,0.06553001171403608,0.07600000000000001,0.25096681239961877,0.03299366643253178,0.14198023941607527
4.365075671160147,655.2991833319255,1,0.01650000000000001,0.12195197322761506,0.24204915391310938,0.043000000000000003,0.5433530455637942,0.00013831116131943238,0.2717456783625568
5.519587107827689,427.9962341232981,1,0.01450000000000001,9.050022153098957e-06,1.9591209816258906e-06,0.061,0.3978489474696318,0.08867575209220836,0.24326234978092007
6.4066138089045825,707.6519002695072,1,0.01450000000000001,0.05008998444972594,0.013566280164751598,0.07100000000000001,0.4817779042327308,0.08720383568739955,0.2844908699600652
4.1481370914533064,672.1346463039732,1,0.018000000000000013,0.12856854125350944,0.2056620044675268,0.03925,0.5443702644635363,4.062424847769244e-06,0.272187163444192
7.060461374082076,543.7746388606254,1,0.01550000000000001,0.0867396384926707,0.07797313703711774,0.0785,0.24377007091736447,0.02138486208980062,0.13257746650358254
4.196547395330238,910.3136233228005,1,0.020000000000000014,1.1978775561045345e-15,3.4106051316484775e-16,0.03675,0.49769312852773107,1.5140793446223465e-05,0.24885413466058864
6.101761263781894,787.8765568200763,1,0.014000000000000009,9.050022153093655e-06,1.959120981700135e-06,0.06675,0.40488015995875665,0.08476122409867262,0.24482069202871465
4.794786388643749,808.6648208667991,1,0.01650000000000001,0.10640131345189933,0.15117672914285832,0.048,0.6361931350781458,0.0017226856294921425,0.318957910353819
5.436150582309063,815.389440322687,1,0.01500000000000001,1.2666015469914802e-05,1.959120981663011e-06,0.05775,0.4898102295983739,0.10503902858116816,0.297424629089771
7.294785679613627,919.0554522378312,1,0.01500000000000001,0.09253085021055878,0.09326787094461594,0.08075,0.25270737677568494,0.02376757125487555,0.13823747401528025
5.638973152401845,657.6716315025758,1,0.014000000000000009,9.050022153366777e-06,1.9591209824054544e-06,0.06175,0.42432252212533245,0.09841366067163917,0.2613680913984858
3.843112488452177,974.4799933361696,1,0.01700000000000001,4.571425585888853e-06,6.666560006096473e-07,0.03225,1.5918431025270054e-05,1.3953243879585777e-05,1.4935837452427915e-05
4.108621026165607,592.0258415325633,1,0.01700000000000001,0.10473623509520393,0.16588862159385134,0.03975,0.5386197700460277,4.062424849431887e-06,0.26931191623543854
6.494893258171539,747.437949916532,1,0.01450000000000001,0.06633118099804738,0.028318988680946205,0.07200000000000001,0.44607441298159456,0.06878577877882601,0.25743009588021026
6.34640232739345,775.9284197273067,1,0.01450000000000001,0.0075207581436137275,0.0007976204346972908,0.07,0.40911332214396,0.08326013284972981,0.24618672749684492
5.693014109956307,538.2903653766091,1,0.01450000000000001,6.4322378596543484e-06,1.306080654813229e-06,0.063,0.4039615961286554,0.0893140872892312,0.2466378417089433
5.836766509966304,760.9924994877476,1,0.01450000000000001,6.432237859650649e-06,6.530403279634483e-07,0.0635,0.4148467451968659,0.09773578296350724,0.25629126408018654
4.32129475963816,945.245763124651,1,0.020500000000000015,0.12310498124424644,0.19634750960110361,0.038,0.5483143272412212,2.4374549110447064e-06,0.2741583823480661
4.245078880447684,731.8634694117002,1,0.018000000000000013,0.10630537300066874,0.170385941975119,0.03975,0.5123301136472361,2.1260589411404446e-05,0.2561756871183238
7.338351425732679,646.7574533612177,1,0.01500000000000001,0.09025466228882444,0.09416566524759078,0.08175,0.2331880985637737,0.022308843035984804,0.12774847079987925
7.386536229098663,821.509249564705,1,0.01500000000000001,0.09226143142144469,0.08782641167919703,0.08225,0.2418659641760171,0.022702141159900092,0.1322840526679586
4.006846970670474,997.6068107478774,1,0.019000000000000013,4.571425586164945e-06,6.666560002685853e-07,0.03325,1.5673532089893173e-05,1.585920649989178e-05,1.5766369294892475e-05
7.052434391839778,953.7384671902461,1,0.01500000000000001,0.08855755225756515,0.07618495130076325,0.07775,0.2646611083263384,0.03396665776519549,0.14931388304576693
5.529626934987635,744.2386982313622,1,0.01450000000000001,9.05002215284174e-06,1.959120981551651e-06,0.059500000000000004,0.4594670624965737,0.10976644780429409,0.2846167551504339
6.612829439208767,630.7126090503277,1,0.01450000000000001,0.0753613804797238,0.045898311094409734,0.07350000000000001,0.2968823750294531,0.047325875266312795,0.17210412514788292
7.454669485738208,757.4007570648521,1,0.01500000000000001,0.09316496622546684,0.1039231933048934,0.08275,0.23530310653632117,0.025064176465076783,0.13018364150069897
6.975909148725699,698.2746630235504,1,0.01450000000000001,0.08566047611173015,0.07313198653176671,0.0775,0.255998809400719,0.026503953337741595,0.1412513813692303
5.875645778734201,614.9535595036824,1,0.01450000000000001,9.05002215310426e-06,1.959120981959993e-06,0.065,0.39755592977293736,0.08767932553729402,0.2426176276551157
7.95032667314491,457.29126921455475,1,0.01650000000000001,0.09039153675974623,0.11329588685119897,0.0865,0.19831793736244296,0.03409824060389812,0.11620808898317055
6.255866287152084,502.83547312023984,1,0.01500000000000001,0.004176104457705946,0.0004395243190203622,0.06975,0.3668650492903592,0.03982799649876541,0.2033465228945623
5.124958678711014,578.8359562789244,1,0.014000000000000009,0.05295663257163507,0.03449162440016398,0.05525,0.5067294800440311,0.09819066658099518,0.3024600733125131
4.933989805756092,363.1928162663374,1,0.014000000000000009,0.04659282866289684,0.04027636693192395,0.05375,0.5024023119510113,0.08506246541110322,0.2937323886810572
7.505480601037805,906.4859688113905,1,0.01550000000000001,0.09462122186269964,0.10647726702146337,0.0835,0.23805289625177417,0.02465045640733415,0.13135167632955416
5.599235217948349,828.4756037422144,1,0.01450000000000001,6.432237859288749e-06,1.306080654442012e-06,0.060000000000000005,0.45825519843835627,0.11407469624532673,0.2861649473418415
4.681815600504928,519.6990854175883,1,0.014000000000000009,0.06392586639222024,0.08532762697514362,0.04975,0.6482581035587129,0.06881152395820037,0.35853481375845664
3.5972641456841874,377.67878718593903,1,0.01650000000000001,0.0015979543910061296,0.00023314614636987945,0.034499999999999996,0.3657097254997695,1.5104006189463441e-05,0.18286241475297949
