Parameters: V_min=2.31, V_max=5, V_step=0.01, qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001
V_ext,x_min,x_max,x_f,T'_f,V_f,V'_f
2.31,-0.993133,-0.935948,-0.935947807842218, 0.00153508793812335, 1.63839878281456, -3.96951748293263
2.32,-0.935947807841168,-0.935656294840544,-0.935656294840544, 0.00154626846461499, 1.64432865237004, -3.99075208785553
2.33,-0.935656294839494,-0.935356377385712,-0.935356377385712, 0.00155739317853704, 1.65021359374094, -4.01213300310384
2.34,-0.935356377384662,-0.935047574400415,-0.935047574400415, 0.00156845499407253, 1.65605111298314, -4.03366783873891
2.35,-0.935047574399365,-0.93472936366044,-0.93472936366044, 0.00157944619154013, 1.66183850313373, -4.05536482129401
2.36,-0.93472936365939,-0.934401177115227,-0.934401177115227, 0.00159035833989023, 1.66757281983167, -4.07723286418439
2.37,-0.934401177114177,-0.934062395545725,-0.934062395545725, 0.00160118220939582, 1.67325085345889, -4.09928164468859
2.38,-0.934062395544676,-0.933712342447962,-0.933712342447962, 0.00161190767095052, 1.67886909720151, -4.12152169174229
2.39,-0.933712342446912,-0.933350277008977,-0.933350277008977, 0.00162252357955521, 1.68442371031929, -4.14396448628022
2.4,-0.933350277007928,-0.932975386015519,-0.932975386015519, 0.001633017639032, 1.68991047576803, -4.16662257624374
2.41,-0.932975386014469,-0.932586774503824,-0.932586774503824, 0.00164337624436481, 1.69532475114538, -4.18950970877624
2.42,-0.932586774502774,-0.932183454920565,-0.932183454920565, 0.00165358429725245, 1.70066141170639, -4.21264098257191
2.43,-0.932183454919515,-0.931764334515182,-0.931764334515182, 0.00166362498952894, 1.70591478396335, -4.23603302405705
2.44,-0.931764334514132,-0.931328200626755,-0.931328200626755, 0.00167347954782874, 1.71107856804076, -4.25970419170834
2.45,-0.931328200625705,-0.930873703463089,-0.930873703463089, 0.00168312693120894, 1.71614574649876, -4.28367481336219
2.46,-0.93087370346204,-0.930399335872664,-0.930399335872664, 0.00169254347175888, 1.72110847698844, -4.30796746296846
2.47,-0.930399335871615,-0.929903409515408,-0.929903409515408, 0.00170170244555213, 1.72595796538454, -4.33260728386341
2.48,-0.929903409514358,-0.929384026709753,-0.929384026709753, 0.00171057355833315, 1.73068431536755, -4.35762236718443
2.49,-0.929384026708703,-0.928839047087048,-0.928839047087048, 0.00171912232648216, 1.73527634954602, -4.38304419547959
2.5,-0.928839047085999,-0.928266048015098,-0.928266048015098, 0.00172730932903894, 1.73972139617725, -4.40890816310833
2.51,-0.928266048014048,-0.927662277565479,-0.927662277565479, 0.00173508930070602, 1.74400503435618, -4.43525418648134
2.52,-0.927662277564429,-0.927024598607761,-0.927024598607761, 0.00174241002867266, 1.74811078923998, -4.46212741822095
2.53,-0.927024598606711,-0.926349422447535,-0.926349422447535, 0.00174921100781193, 1.75201976757583, -4.48957907931533
2.54,-0.926349422446485,-0.92563263034489,-0.92563263034489, 0.00175542179962228, 1.75571022275934, -4.51766742116077
2.54999999999999,-0.92563263034384,-0.924869481371143,-0.924869481371143, 0.00176096003119177, 1.75915703839558, -4.54645882303224
