Parameters: V_min=101, V_max=230, V_step=1, qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=100, dt=0.0001
V_ext,x_min,x_max,x_f,T'_f,V_f,V'_f
101,-0.993133,0.621588,0.614615419050655, 2.98026382480296, 14.5008851748466, 103.483884525581
102,0.614615419155016,0.614964892068034,0.614810297493297, 3.0413838517052, 14.6648359081274, 104.629493371959
103,0.614810297597542,0.615158145415236,0.615001167164048, 3.10311963940761, 14.8287866254986, 105.775053194845
104,0.615001167268288,0.615347461332232,0.615188083010649, 3.16546874844037, 14.9927294863635, 106.920501759366
105,0.615188083114885,0.615532886839775,0.615371089327486, 3.228430429389, 15.1566563423599, 108.065792681323
106,0.615371089431718,0.615714464963836,0.615550228600674, 3.29200391186683, 15.3205590256431, 109.210879488775
107,0.615550228704902,0.615892236993249,0.615725541564385, 3.35618840416908, 15.4844293460597, 110.355715604117
108,0.615725541668609,0.616066242533438,0.615897067253972, 3.42098309291013, 15.6482590883012, 111.500254326051
109,0.615897067358192,0.616236519557123,0.616064843056279, 3.48638714263641, 15.8120400091006, 112.644448811633
110,0.616064843160495,0.61640310445221,0.616228904756966, 3.55239969542168, 15.9757638343703, 113.788252058162
111,0.616228904861178,0.61656603206708,0.61638928658523, 3.61901987044039, 16.1394222563481, 114.931616885052
112,0.616389286689438,0.616725335753348,0.616546021255881, 3.68624676351766, 16.3030069306964, 116.074495915472
113,0.616546021360085,0.616881047406127,0.616699140009086, 3.75407944665937, 16.4665094736147, 117.216841558015
114,0.616699140113286,0.617033197502125,0.616848672647692, 3.82251696755895, 16.6299214588987, 118.358605988111
115,0.616848672751889,0.617181815135448,0.616994647572363, 3.8915583490746, 16.7932344149555, 119.499741129146
116,0.616994647676557,0.617326928051408,0.617137091814611, 3.96120258869284, 16.9564398218273, 120.640198633648
117,0.617137091918801,0.617468562678276,0.617276031067744, 4.03144865795331, 17.1195291081235, 121.779929863908
118,0.617276031171931,0.617606744157123,0.617411489715904, 4.10229550186144, 17.2824936479556, 122.918885872647
119,0.617411489820087,0.617741496369883,0.617543490861208, 4.173742038261, 17.4453247577886, 124.057017383144
