Parameters: V_min=16.01, V_max=18, V_step=0.01, qT=1, kappa=0.9, R_ext=500, cT=0.18, i0=0, tc=30, lam=0.12, tmax=500, dt=0.0001
V_ext,x_min,x_max,x_f,T'_f,V_f,V'_f
16.01,-0.993133,-0.163044,-0.167982660312388, -0.069734903521067, 0.0864202819529973, -1.20043899205268
16.02,-0.94806784765021,-0.162976646733346,-0.934866013793768, 0.000645070702389495, 1.69171511360019, -2.44650736535539
16.03,-0.948039910547068,-0.162910216995415,-0.623902829965761, -0.00587505918611258, 0.610057660306092, -2.19440988463506
16.04,-0.948033593291007,-0.162843292750485,-0.226784721301267, -0.038910827550784, 0.095004030302257, -0.679501793339059
16.05,-0.947982912852543,-0.162776217169833,-0.88346520742507, 0.0021865038965759, 2.00686116504934, -2.54515557178971
16.06,-0.947954044466307,-0.162709047997414,-0.819481421688112, -0.00255893894479107, 0.917045793470822, -2.39697151196574
16.07,-0.947952363192749,-0.162641723499321,-0.314263729132753, -0.0226249095130243, 0.162230124174899, -1.04481701080469
16.08,-0.947897621167142,-0.16257426151515,-0.549731218428556, 0.0156014877680132, 2.19186148390757, -3.38374182755554
16.09,-0.947865387413134,-0.162506524381398,-0.946354205541998, -0.00104676057080962, 1.22994396342658, -2.42637510671567
16.1,-0.947835280849015,-0.162438916587415,-0.415505293230407, -0.0142016000438513, 0.27870238585543, -1.51560030537715
16.11,-0.947814762005715,-0.162371029264669,-0.170941283341524, -0.0675016009749195, 0.362617973561206, -5.540153789147
16.12,-0.947773793293132,-0.162302686164907,-0.941243657492093, -5.21358385555873e-05, 1.50246216370082, -2.45691051187149
16.13,-0.947742649094697,-0.162234813554246,-0.516523338144766, -0.00929779058152207, 0.432377533704014, -1.92750237427799
16.14,-0.947729725477978,-0.162166480459808,-0.176580189576204, -0.0619475074757631, 0.0755383275327482, -0.749364832073253
16.15,-0.947679012498094,-0.162097558340074,-0.93341204646442, 0.000743968426582147, 1.72100451542002, -2.49897614143079
